平成29年1月1日住民基本台帳人口・世帯数、平成28年（1月1日から同年12月31日まで）人口動態（市区町村別）（総計）,,,,,,,,,,,,,,,,,,,,,,,,
団体コード,都道府県名,市区町村名,平成29年,,,,平成28年,,,,,,,,,,,,,,,,,
,,,人口,,,世帯数,住民票記載数,,,,,,住民票消除数,,,,,,増減数(Ａ)-(Ｂ),増減率,自然増減数,自然増減率,社会増減数,社会増減率
団体コード,,,男,女,人,,転入者数（国内）,転入者数（国外）,転入者数（計）,出生者数,その他（計）,計（Ａ）,転出者数（国内）,転出者数（国外）,転出者数（計）,死亡者数,その他（計）,計（Ｂ）,,,,,,
102032,群馬県,桐生市,"55,624","59,816","115,440","50,020","2,386",430,"2,816",586,40,"3,442","3,009",220,"3,229","1,595",112,"4,936","-1,494",-1.28 ,"-1,009",-0.86 ,-485,-0.41 
102041,群馬県,伊勢崎市,"106,233","105,813","212,046","86,316","6,712","1,347","8,059","1,797",105,"9,961","6,713",468,"7,181","2,025",512,"9,718",243,0.11 ,-228,-0.11 ,471,0.22 
102059,群馬県,太田市,"113,662","110,003","223,665","93,292","8,174","1,022","9,196","1,842",168,"11,206","6,938",699,"7,637","2,120",681,"10,438",768,0.34 ,-278,-0.12 ,"1,046",0.47 
102067,群馬県,沼田市,"24,182","25,504","49,686","20,464","1,115",134,"1,249",302,25,"1,576","1,398",51,"1,449",656,120,"2,225",-649,-1.29 ,-354,-0.70 ,-295,-0.59 
102075,群馬県,館林市,"38,654","38,582","77,236","32,469","2,107",205,"2,312",503,66,"2,881","2,370",175,"2,545",835,85,"3,465",-584,-0.75 ,-332,-0.43 ,-252,-0.32 
102083,群馬県,渋川市,"39,139","40,810","79,949","32,047","1,822",333,"2,155",466,0,"2,621","2,339",83,"2,422","1,042",69,"3,533",-912,-1.13 ,-576,-0.71 ,-336,-0.42 
102091,群馬県,藤岡市,"32,763","33,973","66,736","27,050","1,767",86,"1,853",356,13,"2,222","1,834",47,"1,881",785,69,"2,735",-513,-0.76 ,-429,-0.64 ,-84,-0.12 
102105,群馬県,富岡市,"24,550","25,313","49,863","19,804","1,034",140,"1,174",291,9,"1,474","1,241",87,"1,328",661,47,"2,036",-562,-1.11 ,-370,-0.73 ,-192,-0.38 
102113,群馬県,安中市,"29,310","30,291","59,601","24,518","1,205",130,"1,335",285,17,"1,637","1,367",74,"1,441",853,59,"2,353",-716,-1.19 ,-568,-0.94 ,-148,-0.25 
102121,群馬県,みどり市,"25,523","26,166","51,689","20,356","1,621",139,"1,760",379,18,"2,157","1,561",71,"1,632",594,48,"2,274",-117,-0.23 ,-215,-0.42 ,98,0.19 
103403,群馬県,北群馬郡,"17,831","17,831","35,662","13,290","1,740",61,"1,801",325,14,"2,140","1,567",25,"1,592",324,13,"1,929",211,0.60 ,1,0.00 ,210,0.59 
103446,群馬県,北群馬郡榛東村,"7,536","7,129","14,665","5,642",825,38,863,123,11,997,872,12,884,139,7,"1,030",-33,-0.22 ,-16,-0.11 ,-17,-0.12 
103454,群馬県,北群馬郡吉岡町,"10,295","10,702","20,997","7,648",915,23,938,202,3,"1,143",695,13,708,185,6,899,244,1.18 ,17,0.08 ,227,1.09 
103608,群馬県,多野郡,"1,624","1,674","3,298","1,617",75,3,78,11,0,89,105,3,108,83,0,191,-102,-3.00 ,-72,-2.12 ,-30,-0.88 
103667,群馬県,多野郡上野村,647,631,"1,278",615,39,3,42,8,0,50,45,3,48,26,0,74,-24,-1.84 ,-18,-1.38 ,-6,-0.46 
103675,群馬県,多野郡神流町,977,"1,043","2,020","1,002",36,0,36,3,0,39,60,0,60,57,0,117,-78,-3.72 ,-54,-2.57 ,-24,-1.14 
103802,群馬県,甘楽郡,"11,443","11,890","23,333","9,212",471,26,497,79,4,580,567,41,608,424,1,"1,033",-453,-1.90 ,-345,-1.45 ,-108,-0.45 
103829,群馬県,甘楽郡下仁田町,"3,897","3,998","7,895","3,353",112,3,115,22,0,137,196,11,207,176,1,384,-247,-3.03 ,-154,-1.89 ,-93,-1.14 
103837,群馬県,甘楽郡南牧村,939,"1,086","2,025","1,057",33,0,33,4,0,37,56,0,56,62,0,118,-81,-3.85 ,-58,-2.75 ,-23,-1.09 
103845,群馬県,甘楽郡甘楽町,"6,607","6,806","13,413","4,802",326,23,349,53,4,406,315,30,345,186,0,531,-125,-0.92 ,-133,-0.98 ,8,0.06 
104205,群馬県,吾妻郡,"28,092","29,129","57,221","23,451","1,635",521,"2,156",276,47,"2,479","2,083",354,"2,437",879,84,"3,400",-921,-1.58 ,-603,-1.04 ,-318,-0.55 
104213,群馬県,吾妻郡中之条町,"8,169","8,612","16,781","6,768",421,41,462,85,2,549,548,19,567,259,10,836,-287,-1.68 ,-174,-1.02 ,-113,-0.66 
104248,群馬県,吾妻郡長野原町,"2,839","2,935","5,774","2,452",242,12,254,33,0,287,248,29,277,86,2,365,-78,-1.33 ,-53,-0.91 ,-25,-0.43 
104256,群馬県,吾妻郡嬬恋村,"4,928","4,871","9,799","3,768",326,257,583,52,4,639,327,252,579,133,34,746,-107,-1.08 ,-81,-0.82 ,-26,-0.26 
104264,群馬県,吾妻郡草津町,"3,254","3,341","6,595","3,431",295,177,472,26,26,524,399,40,439,105,25,569,-45,-0.68 ,-79,-1.19 ,34,0.51 
104281,群馬県,吾妻郡高山村,"1,849","1,881","3,730","1,342",64,17,81,13,1,95,105,5,110,51,0,161,-66,-1.74 ,-38,-1.00 ,-28,-0.74 
104299,群馬県,吾妻郡東吾妻町,"7,053","7,489","14,542","5,690",287,17,304,67,14,385,456,9,465,245,13,723,-338,-2.27 ,-178,-1.20 ,-160,-1.08 
104400,群馬県,利根郡,"17,225","18,118","35,343","13,512",859,263,"1,122",172,4,"1,298","1,071",68,"1,139",554,173,"1,866",-568,-1.58 ,-382,-1.06 ,-186,-0.52 
104434,群馬県,利根郡片品村,"2,256","2,373","4,629","1,655",106,13,119,17,0,136,162,8,170,67,2,239,-103,-2.18 ,-50,-1.06 ,-53,-1.12 
104442,群馬県,利根郡川場村,"1,611","1,745","3,356","1,075",82,0,82,20,2,104,82,2,84,46,2,132,-28,-0.83 ,-26,-0.77 ,-2,-0.06 
104485,群馬県,利根郡昭和村,"3,774","3,750","7,524","2,636",185,151,336,45,0,381,194,11,205,98,114,417,-36,-0.48 ,-53,-0.70 ,17,0.22 
104493,群馬県,利根郡みなかみ町,"9,584","10,250","19,834","8,146",486,99,585,90,2,677,633,47,680,343,55,"1,078",-401,-1.98 ,-253,-1.25 ,-148,-0.73 
104604,群馬県,佐波郡,"18,213","18,583","36,796","14,832","1,330",257,"1,587",246,37,"1,870","1,407",65,"1,472",308,166,"1,946",-76,-0.21 ,-62,-0.17 ,-14,-0.04 
104647,群馬県,佐波郡玉村町,"18,213","18,583","36,796","14,832","1,330",257,"1,587",246,37,"1,870","1,407",65,"1,472",308,166,"1,946",-76,-0.21 ,-62,-0.17 ,-14,-0.04 
105201,群馬県,邑楽郡,"54,465","52,075","106,540","42,943","4,705",871,"5,576",737,49,"6,362","4,349",420,"4,769","1,055",452,"6,276",86,0.08 ,-318,-0.30 ,404,0.38 
105210,群馬県,邑楽郡板倉町,"7,523","7,508","15,031","5,487",323,52,375,57,3,435,365,26,391,203,21,615,-180,-1.18 ,-146,-0.96 ,-34,-0.22 
105228,群馬県,邑楽郡明和町,"5,773","5,690","11,463","4,191",385,24,409,84,14,507,313,14,327,130,22,479,28,0.24 ,-46,-0.40 ,74,0.65 
105236,群馬県,邑楽郡千代田町,"5,835","5,755","11,590","4,373",383,0,383,83,0,466,358,17,375,128,0,503,-37,-0.32 ,-45,-0.39 ,8,0.07 
105244,群馬県,邑楽郡大泉町,"21,733","19,835","41,568","18,864","2,812",743,"3,555",359,27,"3,941","2,572",325,"2,897",328,374,"3,599",342,0.83 ,31,0.08 ,311,0.75 
105252,群馬県,邑楽郡邑楽町,"13,601","13,287","26,888","10,028",802,52,854,154,5,"1,013",741,38,779,266,35,"1,080",-67,-0.25 ,-112,-0.42 ,45,0.17 
110001,埼玉県,,"3,679,223","3,664,584","7,343,807","3,212,080","321,112","26,278","347,390","56,108","6,306","409,804","297,182","14,648","311,830","63,696","13,884","389,410","20,394",0.28 ,"-7,588",-0.10 ,"27,982",0.38 
111007,埼玉県,さいたま市,"638,943","642,471","1,281,414","570,042","73,978","4,801","78,779","10,772",898,"90,449","65,150","2,970","68,120","10,217","1,174","79,511","10,938",0.86 ,555,0.04 ,"10,383",0.82 
111015,埼玉県,さいたま市西区,"43,614","44,304","87,918","37,568","4,256",156,"4,412",732,57,"5,201","3,423",124,"3,547",796,70,"4,413",788,0.90 ,-64,-0.07 ,852,0.98 
111023,埼玉県,さいたま市北区,"73,099","73,125","146,224","65,293","8,837",428,"9,265","1,251",88,"10,604","8,281",287,"8,568","1,141",101,"9,810",794,0.55 ,110,0.08 ,684,0.47 
111031,埼玉県,さいたま市大宮区,"57,523","58,304","115,827","54,619","7,953",491,"8,444","1,051",93,"9,588","7,362",257,"7,619","1,003",125,"8,747",841,0.73 ,48,0.04 ,793,0.69 
111040,埼玉県,さいたま市見沼区,"80,283","81,483","161,766","70,630","7,371",443,"7,814","1,178",79,"9,071","6,635",259,"6,894","1,406",136,"8,436",635,0.39 ,-228,-0.14 ,863,0.54 
111058,埼玉県,さいたま市中央区,"49,475","49,946","99,421","45,525","6,260",383,"6,643",931,89,"7,663","6,194",216,"6,410",733,93,"7,236",427,0.43 ,198,0.20 ,229,0.23 
111066,埼玉県,さいたま市桜区,"48,801","47,248","96,049","44,354","5,611",603,"6,214",721,74,"7,009","5,375",355,"5,730",724,156,"6,610",399,0.42 ,-3,-0.00 ,402,0.42 
111074,埼玉県,さいたま市浦和区,"77,115","81,225","158,340","70,960","10,054",926,"10,980","1,424",119,"12,523","8,481",552,"9,033","1,184",109,"10,326","2,197",1.41 ,240,0.15 ,"1,957",1.25 
111082,埼玉県,さいたま市南区,"92,646","90,627","183,273","82,624","12,688",866,"13,554","1,788",99,"15,441","10,664",516,"11,180","1,245",238,"12,663","2,778",1.54 ,543,0.30 ,"2,235",1.24 
111091,埼玉県,さいたま市緑区,"59,903","60,953","120,856","49,970","6,500",276,"6,776","1,030",80,"7,886","5,182",266,"5,448",864,54,"6,366","1,520",1.27 ,166,0.14 ,"1,354",1.13 
111104,埼玉県,さいたま市岩槻区,"56,484","55,256","111,740","48,499","4,448",229,"4,677",666,120,"5,463","3,553",138,"3,691","1,121",92,"4,904",559,0.50 ,-455,-0.41 ,"1,014",0.91 
112011,埼玉県,川越市,"176,250","175,404","351,654","154,017","13,483","1,605","15,088","2,770",772,"18,630","12,430",698,"13,128","3,024","1,047","17,199","1,431",0.41 ,-254,-0.07 ,"1,685",0.48 
112020,埼玉県,熊谷市,"99,678","100,040","199,718","84,991","6,988",460,"7,448","1,393",106,"8,947","7,284",330,"7,614","2,041",274,"9,929",-982,-0.49 ,-648,-0.32 ,-334,-0.17 
112038,埼玉県,川口市,"302,256","293,239","595,495","274,870","26,666","3,787","30,453","5,215","1,537","37,205","22,496","1,711","24,207","4,793","5,394","34,394","2,811",0.47 ,422,0.07 ,"2,389",0.40 
112062,埼玉県,行田市,"41,146","41,690","82,836","34,184","2,194",174,"2,368",462,29,"2,859","2,504",87,"2,591",949,68,"3,608",-749,-0.90 ,-487,-0.58 ,-262,-0.31 
112071,埼玉県,秩父市,"31,549","32,991","64,540","26,384","1,134",71,"1,205",399,29,"1,633","1,515",49,"1,564",815,25,"2,404",-771,-1.18 ,-416,-0.64 ,-355,-0.54 
112089,埼玉県,所沢市,"170,916","173,077","343,993","155,779","13,884","1,206","15,090","2,558",76,"17,724","13,222",731,"13,953","2,866",302,"17,121",603,0.18 ,-308,-0.09 ,911,0.27 
112097,埼玉県,飯能市,"40,159","40,134","80,293","34,172","2,427",163,"2,590",456,22,"3,068","2,283",113,"2,396",842,50,"3,288",-220,-0.27 ,-386,-0.48 ,166,0.21 
112101,埼玉県,加須市,"57,141","56,776","113,917","45,382","3,415",312,"3,727",709,28,"4,464","3,366",245,"3,611","1,190",35,"4,836",-372,-0.33 ,-481,-0.42 ,109,0.10 
112119,埼玉県,本庄市,"39,336","39,653","78,989","33,541","2,979",196,"3,175",541,59,"3,775","2,632",141,"2,773",889,117,"3,779",-4,-0.01 ,-348,-0.44 ,344,0.44 
112127,埼玉県,東松山市,"45,221","44,732","89,953","38,551","3,466",369,"3,835",661,77,"4,573","3,101",213,"3,314",769,111,"4,194",379,0.42 ,-108,-0.12 ,487,0.54 
112143,埼玉県,春日部市,"117,570","118,896","236,466","103,552","7,551",650,"8,201","1,482",77,"9,760","7,569",369,"7,938","2,164",167,"10,269",-509,-0.21 ,-682,-0.29 ,173,0.07 
112151,埼玉県,狭山市,"76,909","76,145","153,054","67,396","5,473",296,"5,769",979,35,"6,783","5,576",295,"5,871","1,467",129,"7,467",-684,-0.44 ,-488,-0.32 ,-196,-0.13 
112160,埼玉県,羽生市,"27,762","27,679","55,441","22,359","1,724",167,"1,891",336,37,"2,264","1,683",113,"1,796",605,99,"2,500",-236,-0.42 ,-269,-0.48 ,33,0.06 
112178,埼玉県,鴻巣市,"59,010","60,031","119,041","48,591","4,089",182,"4,271",751,52,"5,074","3,906",185,"4,091","1,073",61,"5,225",-151,-0.13 ,-322,-0.27 ,171,0.14 
112186,埼玉県,深谷市,"72,182","72,514","144,696","58,173","4,118",303,"4,421","1,048",90,"5,559","4,015",217,"4,232","1,489",195,"5,916",-357,-0.25 ,-441,-0.30 ,84,0.06 
112194,埼玉県,上尾市,"113,406","114,686","228,092","98,275","8,668",511,"9,179","1,628",99,"10,906","8,352",338,"8,690","1,854",160,"10,704",202,0.09 ,-226,-0.10 ,428,0.19 
112216,埼玉県,草加市,"125,364","121,676","247,040","112,819","10,949",767,"11,716","1,788",62,"13,566","9,706",406,"10,112","1,927",365,"12,404","1,162",0.47 ,-139,-0.06 ,"1,301",0.53 
112224,埼玉県,越谷市,"168,874","170,282","339,156","148,148","13,916",814,"14,730","2,876",182,"17,788","11,688",471,"12,159","2,715",323,"15,197","2,591",0.77 ,161,0.05 ,"2,430",0.72 
112232,埼玉県,蕨市,"37,590","36,310","73,900","37,541","5,600",831,"6,431",607,87,"7,125","5,316",212,"5,528",670,316,"6,514",611,0.83 ,-63,-0.09 ,674,0.92 
112241,埼玉県,戸田市,"70,465","66,855","137,320","62,825","9,328","1,157","10,485","1,584",83,"12,152","8,380",310,"8,690",844,541,"10,075","2,077",1.54 ,740,0.55 ,"1,337",0.99 
112259,埼玉県,入間市,"74,091","75,033","149,124","63,774","4,748",315,"5,063",963,55,"6,081","4,957",210,"5,167","1,266",117,"6,550",-469,-0.31 ,-303,-0.20 ,-166,-0.11 
112275,埼玉県,朝霞市,"69,347","67,563","136,910","62,671","8,600",698,"9,298","1,408",85,"10,791","8,395",369,"8,764",910,135,"9,809",982,0.72 ,498,0.37 ,484,0.36 
112283,埼玉県,志木市,"37,538","37,883","75,421","33,562","4,699",423,"5,122",688,20,"5,830","3,666",203,"3,869",627,96,"4,592","1,238",1.67 ,61,0.08 ,"1,177",1.59 
112291,埼玉県,和光市,"41,924","39,444","81,368","39,632","7,022",601,"7,623",884,87,"8,594","6,921",358,"7,279",441,121,"7,841",753,0.93 ,443,0.55 ,310,0.38 
112305,埼玉県,新座市,"82,482","82,285","164,767","72,596","7,630",558,"8,188","1,330",87,"9,605","7,052",313,"7,365","1,273",228,"8,866",739,0.45 ,57,0.03 ,682,0.42 
112313,埼玉県,桶川市,"37,401","37,865","75,266","31,517","3,014",131,"3,145",483,40,"3,668","2,650",122,"2,772",679,22,"3,473",195,0.26 ,-196,-0.26 ,391,0.52 
112321,埼玉県,久喜市,"77,074","77,167","154,241","64,318","5,155",445,"5,600",947,136,"6,683","5,213",244,"5,457","1,390",122,"6,969",-286,-0.19 ,-443,-0.29 ,157,0.10 
112330,埼玉県,北本市,"33,642","33,951","67,593","28,790","1,976",92,"2,068",391,43,"2,502","2,380",100,"2,480",563,20,"3,063",-561,-0.82 ,-172,-0.25 ,-389,-0.57 
112348,埼玉県,八潮市,"45,330","41,779","87,109","39,181","4,765",305,"5,070",730,93,"5,893","3,916",142,"4,058",688,176,"4,922",971,1.13 ,42,0.05 ,929,1.08 
112356,埼玉県,富士見市,"54,840","55,558","110,398","49,843","5,803",419,"6,222",959,54,"7,235","5,556",299,"5,855",908,119,"6,882",353,0.32 ,51,0.05 ,302,0.27 
