平成28年1月1日住民基本台帳人口・世帯数、平成27年（1月1日から同年12月31日まで）人口動態（市区町村別）（総計）,,,,,,,,,,,,,,,,,,,,,,,,
団体コード,都道府県名,市区町村名,平成28年,,,,平成27年,,,,,,,,,,,,,,,,,
,,,人口,,,世帯数,住民票記載数,,,,,,住民票消除数,,,,,,増減数(Ａ)-(Ｂ),増減率,自然増減数,自然増減率,社会増減数,社会増減率
015750,北海道,有珠郡壮瞥町,"1,271","1,400","2,671","1,337",161,7,168,10,4,182,150,6,156,52,8,216,-34,-1.26 ,-42,-1.55 ,8,0.30 
015784,北海道,白老郡白老町,"8,599","9,374","17,973","9,591",637,21,658,63,3,724,798,21,819,297,13,"1,129",-405,-2.20 ,-234,-1.27 ,-171,-0.93 
015814,北海道,勇払郡厚真町,"2,304","2,395","4,699","2,125",246,7,253,25,0,278,225,3,228,59,3,290,-12,-0.25 ,-34,-0.72 ,22,0.47 
015849,北海道,虻田郡洞爺湖町,"4,321","5,024","9,345","5,006",379,59,438,37,2,477,420,27,447,170,23,640,-163,-1.71 ,-133,-1.40 ,-30,-0.32 
015857,北海道,勇払郡安平町,"4,214","4,251","8,465","4,248",417,6,423,48,0,471,451,3,454,107,0,561,-90,-1.05 ,-59,-0.69 ,-31,-0.36 
015865,北海道,勇払郡むかわ町,"4,298","4,429","8,727","4,378",320,72,392,33,0,425,457,90,547,143,5,695,-270,-3.00 ,-110,-1.22 ,-160,-1.78 
016012,北海道,沙流郡日高町,"6,320","6,335","12,655","6,391",576,62,638,83,4,725,735,16,751,180,52,983,-258,-2.00 ,-97,-0.75 ,-161,-1.25 
016021,北海道,沙流郡平取町,"2,589","2,720","5,309","2,563",180,86,266,33,0,299,256,77,333,73,0,406,-107,-1.98 ,-40,-0.74 ,-67,-1.24 
016047,北海道,新冠郡新冠町,"2,797","2,936","5,733","2,732",309,7,316,40,4,360,267,11,278,82,2,362,-2,-0.03 ,-42,-0.73 ,40,0.70 
016071,北海道,浦河郡浦河町,"6,358","6,677","13,035","6,809",664,26,690,79,14,783,873,4,877,152,8,"1,037",-254,-1.91 ,-73,-0.55 ,-181,-1.36 
016080,北海道,様似郡様似町,"2,208","2,436","4,644","2,252",122,11,133,27,3,163,134,5,139,79,4,222,-59,-1.25 ,-52,-1.11 ,-7,-0.15 
016098,北海道,幌泉郡えりも町,"2,535","2,544","5,079","2,174",201,5,206,38,1,245,249,5,254,59,6,319,-74,-1.44 ,-21,-0.41 ,-53,-1.03 
016101,北海道,日高郡新ひだか町,"11,553","12,219","23,772","11,914",814,15,829,208,7,"1,044","1,232",14,"1,246",319,2,"1,567",-523,-2.15 ,-111,-0.46 ,-412,-1.70 
016314,北海道,河東郡音更町,"21,539","23,863","45,402","19,946","1,755",37,"1,792",345,26,"2,163","1,688",32,"1,720",420,12,"2,152",11,0.02 ,-75,-0.17 ,86,0.19 
016322,北海道,河東郡士幌町,"3,041","3,285","6,326","2,694",224,37,261,49,0,310,264,20,284,87,8,379,-69,-1.08 ,-38,-0.59 ,-31,-0.48 
016331,北海道,河東郡上士幌町,"2,371","2,515","4,886","2,397",255,6,261,25,1,287,226,20,246,79,0,325,-38,-0.77 ,-54,-1.10 ,16,0.32 
016349,北海道,河東郡鹿追町,"2,765","2,817","5,582","2,481",292,28,320,55,2,377,302,22,324,71,3,398,-21,-0.37 ,-16,-0.29 ,-5,-0.09 
016357,北海道,上川郡新得町,"3,122","3,216","6,338","3,382",313,102,415,42,33,490,375,124,499,87,21,607,-117,-1.81 ,-45,-0.70 ,-72,-1.12 
016365,北海道,上川郡清水町,"4,833","5,009","9,842","4,696",394,14,408,62,4,474,386,11,397,125,6,528,-54,-0.55 ,-63,-0.64 ,9,0.09 
016373,北海道,河西郡芽室町,"9,072","9,947","19,019","7,794",606,21,627,150,22,799,764,13,777,188,33,998,-199,-1.04 ,-38,-0.20 ,-161,-0.84 
016381,北海道,河西郡中札内村,"1,931","2,052","3,983","1,816",170,2,172,27,0,199,247,7,254,42,0,296,-97,-2.38 ,-15,-0.37 ,-82,-2.01 
016390,北海道,河西郡更別村,"1,623","1,655","3,278","1,299",109,0,109,27,1,137,166,1,167,25,1,193,-56,-1.68 ,2,0.06 ,-58,-1.74 
016411,北海道,広尾郡大樹町,"2,806","2,958","5,764","2,648",248,5,253,44,2,299,276,8,284,83,13,380,-81,-1.39 ,-39,-0.67 ,-42,-0.72 
016420,北海道,広尾郡広尾町,"3,500","3,808","7,308","3,486",231,21,252,32,1,285,325,17,342,103,0,445,-160,-2.14 ,-71,-0.95 ,-89,-1.19 
016438,北海道,中川郡幕別町,"13,058","14,365","27,423","12,208",965,35,"1,000",174,7,"1,181","1,059",36,"1,095",318,5,"1,418",-237,-0.86 ,-144,-0.52 ,-93,-0.34 
016446,北海道,中川郡池田町,"3,357","3,778","7,135","3,450",238,4,242,39,1,282,270,6,276,99,3,378,-96,-1.33 ,-60,-0.83 ,-36,-0.50 
016454,北海道,中川郡豊頃町,"1,589","1,720","3,309","1,504",130,4,134,20,0,154,144,11,155,49,0,204,-50,-1.49 ,-29,-0.86 ,-21,-0.63 
016462,北海道,中川郡本別町,"3,718","3,835","7,553","3,724",291,1,292,26,3,321,389,5,394,107,0,501,-180,-2.33 ,-81,-1.05 ,-99,-1.28 
016471,北海道,足寄郡足寄町,"3,511","3,701","7,212","3,535",277,1,278,55,1,334,379,4,383,114,1,498,-164,-2.22 ,-59,-0.80 ,-105,-1.42 
016489,北海道,足寄郡陸別町,"1,281","1,260","2,541","1,348",112,0,112,10,0,122,133,0,133,42,2,177,-55,-2.12 ,-32,-1.23 ,-23,-0.89 
016497,北海道,十勝郡浦幌町,"2,461","2,665","5,126","2,346",174,5,179,28,1,208,244,2,246,92,1,339,-131,-2.49 ,-64,-1.22 ,-67,-1.27 
016616,北海道,釧路郡釧路町,"9,638","10,512","20,150","9,472","1,172",12,"1,184",180,11,"1,375","1,312",6,"1,318",221,15,"1,554",-179,-0.88 ,-41,-0.20 ,-138,-0.68 
016624,北海道,厚岸郡厚岸町,"4,749","5,229","9,978","4,440",293,16,309,58,4,371,405,31,436,125,5,566,-195,-1.92 ,-67,-0.66 ,-128,-1.26 
016632,北海道,厚岸郡浜中町,"3,020","3,174","6,194","2,468",182,20,202,51,2,255,248,13,261,80,2,343,-88,-1.40 ,-29,-0.46 ,-59,-0.94 
016641,北海道,川上郡標茶町,"3,823","4,107","7,930","3,654",284,64,348,56,6,410,368,15,383,102,2,487,-77,-0.96 ,-46,-0.57 ,-31,-0.39 
016659,北海道,川上郡弟子屈町,"3,673","4,093","7,766","3,956",353,6,359,30,0,389,366,8,374,125,1,500,-111,-1.41 ,-95,-1.21 ,-16,-0.20 
016675,北海道,阿寒郡鶴居村,"1,245","1,267","2,512","1,109",92,7,99,21,0,120,112,2,114,22,4,140,-20,-0.79 ,-1,-0.04 ,-19,-0.75 
016683,北海道,白糠郡白糠町,"3,918","4,453","8,371","4,175",203,9,212,32,7,251,367,3,370,145,3,518,-267,-3.09 ,-113,-1.31 ,-154,-1.78 
016918,北海道,野付郡別海町,"7,900","7,795","15,695","6,627",648,28,676,141,5,822,761,49,810,138,26,974,-152,-0.96 ,3,0.02 ,-155,-0.98 
016926,北海道,標津郡中標津町,"11,735","12,327","24,062","11,042","1,079",15,"1,094",210,14,"1,318","1,210",24,"1,234",222,5,"1,461",-143,-0.59 ,-12,-0.05 ,-131,-0.54 
016934,北海道,標津郡標津町,"2,649","2,762","5,411","2,360",234,0,234,42,5,281,235,5,240,85,5,330,-49,-0.90 ,-43,-0.79 ,-6,-0.11 
016942,北海道,目梨郡羅臼町,"2,709","2,769","5,478","2,173",157,3,160,32,1,193,310,19,329,64,0,393,-200,-3.52 ,-32,-0.56 ,-168,-2.96 
016951,北海道,色丹郡色丹村,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00 ,0,0.00 ,0,0.00 
016969,北海道,国後郡泊村,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00 ,0,0.00 ,0,0.00 
016977,北海道,国後郡留夜別村,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00 ,0,0.00 ,0,0.00 
016985,北海道,択捉郡留別村,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00 ,0,0.00 ,0,0.00 
016993,北海道,紗那郡紗那村,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00 ,0,0.00 ,0,0.00 
017001,北海道,蘂取郡蘂取村,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00 ,0,0.00 ,0,0.00 
020001,青森県,,"633,903","704,562","1,338,465","588,464","35,675","1,707","37,382","8,625",563,"46,570","42,339","1,282","43,621","17,245",575,"61,441","-14,871",-1.10 ,"-8,620",-0.64 ,"-6,251",-0.46 
022012,青森県,青森市,"136,644","156,422","293,066","136,713","7,650",240,"7,890","2,008",131,"10,029","9,095",186,"9,281","3,512",68,"12,861","-2,832",-0.96 ,"-1,504",-0.51 ,"-1,328",-0.45 
022021,青森県,弘前市,"81,989","95,200","177,189","79,404","4,678",355,"5,033","1,140",66,"6,239","5,333",174,"5,507","2,286",143,"7,936","-1,697",-0.95 ,"-1,146",-0.64 ,-551,-0.31 
022039,青森県,八戸市,"113,126","122,752","235,878","106,907","6,586",382,"6,968","1,737",131,"8,836","7,592",178,"7,770","2,599",139,"10,508","-1,672",-0.70 ,-862,-0.36 ,-810,-0.34 
022047,青森県,黒石市,"16,387","18,615","35,002","13,603",782,38,820,215,5,"1,040",950,36,986,443,8,"1,437",-397,-1.12 ,-228,-0.64 ,-169,-0.48 
022055,青森県,五所川原市,"26,374","30,936","57,310","25,366","1,421",36,"1,457",324,14,"1,795","1,745",20,"1,765",789,40,"2,594",-799,-1.38 ,-465,-0.80 ,-334,-0.57 
022063,青森県,十和田市,"30,370","33,074","63,444","27,251","1,706",43,"1,749",410,17,"2,176","1,998",51,"2,049",693,31,"2,773",-597,-0.93 ,-283,-0.44 ,-314,-0.49 
022071,青森県,三沢市,"20,182","20,824","41,006","18,941","2,085",97,"2,182",349,36,"2,567","2,473",156,"2,629",405,13,"3,047",-480,-1.16 ,-56,-0.13 ,-424,-1.02 
022080,青森県,むつ市,"29,432","31,256","60,688","29,321","2,056",22,"2,078",406,50,"2,534","2,551",25,"2,576",799,39,"3,414",-880,-1.43 ,-393,-0.64 ,-487,-0.79 
022098,青森県,つがる市,"16,230","18,169","34,399","13,548",662,16,678,188,18,884,937,7,944,569,8,"1,521",-637,-1.82 ,-381,-1.09 ,-256,-0.73 
022101,青森県,平川市,"15,172","17,268","32,440","11,746",676,17,693,207,8,908,780,22,802,476,18,"1,296",-388,-1.18 ,-269,-0.82 ,-119,-0.36 
023001,青森県,東津軽郡,"11,625","12,669","24,294","10,762",494,15,509,95,14,618,689,13,702,492,5,"1,199",-581,-2.34 ,-397,-1.60 ,-184,-0.74 
023019,青森県,東津軽郡平内町,"5,615","6,114","11,729","5,068",225,9,234,56,4,294,317,3,320,226,3,549,-255,-2.13 ,-170,-1.42 ,-85,-0.71 
023035,青森県,東津軽郡今別町,"1,381","1,541","2,922","1,491",77,0,77,6,3,86,95,0,95,68,0,163,-77,-2.57 ,-62,-2.07 ,-15,-0.50 
023043,青森県,東津軽郡蓬田村,"1,455","1,541","2,996","1,172",61,1,62,18,5,85,85,0,85,48,1,134,-49,-1.61 ,-30,-0.99 ,-19,-0.62 
023078,青森県,東津軽郡外ヶ浜町,"3,174","3,473","6,647","3,031",131,5,136,15,2,153,192,10,202,150,1,353,-200,-2.92 ,-135,-1.97 ,-65,-0.95 
023205,青森県,西津軽郡,"9,261","10,448","19,709","8,474",363,13,376,72,3,451,520,14,534,399,3,936,-485,-2.40 ,-327,-1.62 ,-158,-0.78 
023213,青森県,西津軽郡鰺ヶ沢町,"5,037","5,737","10,774","4,623",214,8,222,42,0,264,284,6,290,219,0,509,-245,-2.22 ,-177,-1.61 ,-68,-0.62 
023230,青森県,西津軽郡深浦町,"4,224","4,711","8,935","3,851",149,5,154,30,3,187,236,8,244,180,3,427,-240,-2.62 ,-150,-1.63 ,-90,-0.98 
023400,青森県,中津軽郡,685,735,"1,420",538,15,0,15,7,0,22,44,0,44,31,0,75,-53,-3.60 ,-24,-1.63 ,-29,-1.97 
023434,青森県,中津軽郡西目屋村,685,735,"1,420",538,15,0,15,7,0,22,44,0,44,31,0,75,-53,-3.60 ,-24,-1.63 ,-29,-1.97 
023604,青森県,南津軽郡,"15,810","18,098","33,908","12,871",771,16,787,178,9,974,845,14,859,501,9,"1,369",-395,-1.15 ,-323,-0.94 ,-72,-0.21 
023612,青森県,南津軽郡藤崎町,"7,228","8,253","15,481","5,889",370,1,371,89,3,463,385,1,386,205,0,591,-128,-0.82 ,-116,-0.74 ,-12,-0.08 
023621,青森県,南津軽郡大鰐町,"4,741","5,569","10,310","4,290",199,8,207,42,3,252,271,6,277,188,7,472,-220,-2.09 ,-146,-1.39 ,-74,-0.70 
023671,青森県,南津軽郡田舎館村,"3,841","4,276","8,117","2,692",202,7,209,47,3,259,189,7,196,108,2,306,-47,-0.58 ,-61,-0.75 ,14,0.17 
023809,青森県,北津軽郡,"18,668","21,251","39,919","16,006",789,13,802,205,2,"1,009","1,009",20,"1,029",703,6,"1,738",-729,-1.79 ,-498,-1.23 ,-231,-0.57 
023817,青森県,北津軽郡板柳町,"6,625","7,757","14,382","5,478",292,5,297,81,0,378,365,7,372,253,4,629,-251,-1.72 ,-172,-1.18 ,-79,-0.54 
023841,青森県,北津軽郡鶴田町,"6,421","7,204","13,625","5,386",272,6,278,78,2,358,323,6,329,224,2,555,-197,-1.43 ,-146,-1.06 ,-51,-0.37 
023876,青森県,北津軽郡中泊町,"5,622","6,290","11,912","5,142",225,2,227,46,0,273,321,7,328,226,0,554,-281,-2.30 ,-180,-1.48 ,-101,-0.83 
024007,青森県,上北郡,"48,978","51,688","100,666","41,625","2,888",338,"3,226",659,37,"3,922","3,097",345,"3,442","1,314",26,"4,782",-860,-0.85 ,-655,-0.65 ,-205,-0.20 
024015,青森県,上北郡野辺地町,"6,554","7,422","13,976","6,570",381,35,416,60,4,480,433,16,449,185,1,635,-155,-1.10 ,-125,-0.88 ,-30,-0.21 
024023,青森県,上北郡七戸町,"7,933","8,605","16,538","6,833",387,15,402,80,5,487,471,14,485,254,0,739,-252,-1.50 ,-174,-1.04 ,-78,-0.46 
024058,青森県,上北郡六戸町,"5,310","5,627","10,937","4,258",382,30,412,78,1,491,353,22,375,135,3,513,-22,-0.20 ,-57,-0.52 ,35,0.32 
024066,青森県,上北郡横浜町,"2,378","2,397","4,775","2,104",115,4,119,21,0,140,121,3,124,71,2,197,-57,-1.18 ,-50,-1.03 ,-7,-0.14 
024082,青森県,上北郡東北町,"8,944","9,606","18,550","7,239",227,183,410,126,10,546,270,243,513,312,4,829,-283,-1.50 ,-186,-0.99 ,-97,-0.52 
024112,青森県,上北郡六ヶ所村,"5,657","4,979","10,636","4,651",401,26,427,79,6,512,498,8,506,105,12,623,-111,-1.03 ,-26,-0.24 ,-85,-0.79 
024121,青森県,上北郡おいらせ町,"12,202","13,052","25,254","9,970",995,45,"1,040",215,11,"1,266",951,39,990,252,4,"1,246",20,0.08 ,-37,-0.15 ,57,0.23 
024201,青森県,下北郡,"8,615","8,328","16,943","7,322",455,1,456,97,4,557,621,1,622,247,2,871,-314,-1.82 ,-150,-0.87 ,-164,-0.95 
024236,青森県,下北郡大間町,"2,922","2,787","5,709","2,550",180,0,180,25,1,206,248,0,248,79,0,327,-121,-2.08 ,-54,-0.93 ,-67,-1.15 
024244,青森県,下北郡東通村,"3,519","3,369","6,888","2,811",178,1,179,55,2,236,240,1,241,83,2,326,-90,-1.29 ,-28,-0.40 ,-62,-0.89 
024252,青森県,下北郡風間浦村,"1,047","1,062","2,109",965,48,0,48,8,0,56,70,0,70,34,0,104,-48,-2.23 ,-26,-1.21 ,-22,-1.02 
024261,青森県,下北郡佐井村,"1,127","1,110","2,237",996,49,0,49,9,1,59,63,0,63,51,0,114,-55,-2.40 ,-42,-1.83 ,-13,-0.57 
024406,青森県,三戸郡,"34,355","36,829","71,184","28,066","1,598",65,"1,663",328,18,"2,009","2,060",20,"2,080",987,17,"3,084","-1,075",-1.49 ,-659,-0.91 ,-416,-0.58 
024414,青森県,三戸郡三戸町,"5,159","5,691","10,850","4,429",216,12,228,38,7,273,363,11,374,180,2,556,-283,-2.54 ,-142,-1.28 ,-141,-1.27 
024422,青森県,三戸郡五戸町,"8,786","9,483","18,269","7,054",332,16,348,81,3,432,452,4,456,241,4,701,-269,-1.45 ,-160,-0.86 ,-109,-0.59 
024431,青森県,三戸郡田子町,"2,868","3,120","5,988","2,237",83,1,84,22,2,108,166,0,166,110,3,279,-171,-2.78 ,-88,-1.43 ,-83,-1.35 
024457,青森県,三戸郡南部町,"9,222","10,121","19,343","7,531",439,15,454,102,4,560,485,4,489,277,5,771,-211,-1.08 ,-175,-0.89 ,-36,-0.18 
024465,青森県,三戸郡階上町,"7,015","7,047","14,062","5,873",495,21,516,77,2,595,511,1,512,146,3,661,-66,-0.47 ,-69,-0.49 ,3,0.02 
024503,青森県,三戸郡新郷村,"1,305","1,367","2,672",942,33,0,33,8,0,41,83,0,83,33,0,116,-75,-2.73 ,-25,-0.91 ,-50,-1.82 
030007,岩手県,,"619,365","670,105","1,289,470","520,986","37,757","1,889","39,646","8,900",389,"48,935","42,061",979,"43,040","16,620",768,"60,428","-11,493",-0.88 ,"-7,720",-0.59 ,"-3,773",-0.29 
032018,岩手県,盛岡市,"139,006","155,100","294,106","133,149","11,728",421,"12,149","2,427",89,"14,665","12,310",267,"12,577","2,978",174,"15,729","-1,064",-0.36 ,-551,-0.19 ,-513,-0.17 
032026,岩手県,宮古市,"26,926","29,105","56,031","24,259","1,497",9,"1,506",395,13,"1,914","1,760",24,"1,784",873,21,"2,678",-764,-1.35 ,-478,-0.84 ,-286,-0.50 
032034,岩手県,大船渡市,"18,386","20,035","38,421","15,066","1,011",441,"1,452",267,13,"1,732","1,559",15,"1,574",552,81,"2,207",-475,-1.22 ,-285,-0.73 ,-190,-0.49 
032051,岩手県,花巻市,"47,050","51,925","98,975","36,717","2,233",110,"2,343",649,44,"3,036","2,459",58,"2,517","1,278",39,"3,834",-798,-0.80 ,-629,-0.63 ,-169,-0.17 
032069,岩手県,北上市,"46,007","47,685","93,692","36,496","3,103",105,"3,208",747,31,"3,986","3,007",118,"3,125",898,40,"4,063",-77,-0.08 ,-151,-0.16 ,74,0.08 
032077,岩手県,久慈市,"17,687","19,035","36,722","15,669",947,37,984,246,25,"1,255","1,140",45,"1,185",436,15,"1,636",-381,-1.03 ,-190,-0.51 ,-191,-0.51 
032085,岩手県,遠野市,"13,829","14,863","28,692","10,900",659,6,665,158,11,834,778,11,789,443,17,"1,249",-415,-1.43 ,-285,-0.98 ,-130,-0.45 
032093,岩手県,一関市,"59,333","63,311","122,644","46,175","2,528",178,"2,706",710,21,"3,437","3,079",73,"3,152","1,898",87,"5,137","-1,700",-1.37 ,"-1,188",-0.96 ,-512,-0.41 
032107,岩手県,陸前高田市,"9,790","10,409","20,199","7,630",576,10,586,111,9,706,573,7,580,289,30,899,-193,-0.95 ,-178,-0.87 ,-15,-0.07 
032115,岩手県,釜石市,"16,990","18,851","35,841","16,936","1,185",30,"1,215",213,8,"1,436","1,347",17,"1,364",636,20,"2,020",-584,-1.60 ,-423,-1.16 ,-161,-0.44 
032131,岩手県,二戸市,"13,463","15,038","28,501","11,860",724,17,741,172,5,918,860,33,893,459,8,"1,360",-442,-1.53 ,-287,-0.99 ,-155,-0.54 
032140,岩手県,八幡平市,"13,080","14,100","27,180","10,499",533,15,548,141,5,694,693,31,724,429,8,"1,161",-467,-1.69 ,-288,-1.04 ,-179,-0.65 
032158,岩手県,奥州市,"58,450","62,832","121,282","44,592","2,455",80,"2,535",859,32,"3,426","2,802",77,"2,879","1,646",40,"4,565","-1,139",-0.93 ,-787,-0.64 ,-352,-0.29 
032166,岩手県,滝沢市,"27,112","28,044","55,156","22,216","2,281",220,"2,501",475,10,"2,986","2,529",21,"2,550",446,12,"3,008",-22,-0.04 ,29,0.05 ,-51,-0.09 
033006,岩手県,岩手郡,"18,548","19,758","38,306","14,495",820,42,862,192,13,"1,067","1,084",54,"1,138",624,20,"1,782",-715,-1.83 ,-432,-1.11 ,-283,-0.73 
033014,岩手県,岩手郡雫石町,"8,317","9,033","17,350","6,219",379,1,380,94,7,481,460,4,464,227,5,696,-215,-1.22 ,-133,-0.76 ,-82,-0.47 
033022,岩手県,岩手郡葛巻町,"3,247","3,439","6,686","2,819",126,5,131,29,5,165,189,0,189,141,3,333,-168,-2.45 ,-112,-1.63 ,-56,-0.82 
033031,岩手県,岩手郡岩手町,"6,984","7,286","14,270","5,457",315,36,351,69,1,421,435,50,485,256,12,753,-332,-2.27 ,-187,-1.28 ,-145,-0.99 
033201,岩手県,紫波郡,"29,075","31,693","60,768","21,608","2,221",62,"2,283",444,28,"2,755","1,997",38,"2,035",625,53,"2,713",42,0.07 ,-181,-0.30 ,223,0.37 
033219,岩手県,紫波郡紫波町,"16,096","17,571","33,667","11,701",990,42,"1,032",214,8,"1,254",967,19,986,366,34,"1,386",-132,-0.39 ,-152,-0.45 ,20,0.06 
033227,岩手県,紫波郡矢巾町,"12,979","14,122","27,101","9,907","1,231",20,"1,251",230,20,"1,501","1,030",19,"1,049",259,19,"1,327",174,0.65 ,-29,-0.11 ,203,0.75 
033600,岩手県,和賀郡,"2,864","3,246","6,110","2,367",103,2,105,28,3,136,178,0,178,111,0,289,-153,-2.44 ,-83,-1.33 ,-70,-1.12 
033669,岩手県,和賀郡西和賀町,"2,864","3,246","6,110","2,367",103,2,105,28,3,136,178,0,178,111,0,289,-153,-2.44 ,-83,-1.33 ,-70,-1.12 
033804,岩手県,胆沢郡,"8,028","7,993","16,021","5,904",580,16,596,116,4,716,614,17,631,196,17,844,-128,-0.79 ,-80,-0.50 ,-48,-0.30 
033812,岩手県,胆沢郡金ケ崎町,"8,028","7,993","16,021","5,904",580,16,596,116,4,716,614,17,631,196,17,844,-128,-0.79 ,-80,-0.50 ,-48,-0.30 
034002,岩手県,西磐井郡,"3,869","4,136","8,005","2,639",207,7,214,54,2,270,240,4,244,134,4,382,-112,-1.38 ,-80,-0.99 ,-32,-0.39 
034029,岩手県,西磐井郡平泉町,"3,869","4,136","8,005","2,639",207,7,214,54,2,270,240,4,244,134,4,382,-112,-1.38 ,-80,-0.99 ,-32,-0.39 
034401,岩手県,気仙郡,"2,859","3,026","5,885","2,236",163,2,165,23,1,189,211,16,227,114,0,341,-152,-2.52 ,-91,-1.51 ,-61,-1.01 
034410,岩手県,気仙郡住田町,"2,859","3,026","5,885","2,236",163,2,165,23,1,189,211,16,227,114,0,341,-152,-2.52 ,-91,-1.51 ,-61,-1.01 
034606,岩手県,上閉伊郡,"5,954","6,441","12,395","5,425",373,4,377,76,2,455,445,0,445,174,4,623,-168,-1.34 ,-98,-0.78 ,-70,-0.56 
034614,岩手県,上閉伊郡大槌町,"5,954","6,441","12,395","5,425",373,4,377,76,2,455,445,0,445,174,4,623,-168,-1.34 ,-98,-0.78 ,-70,-0.56 
034801,岩手県,下閉伊郡,"16,089","16,873","32,962","13,901",786,18,804,159,10,973,"1,005",9,"1,014",558,28,"1,600",-627,-1.87 ,-399,-1.19 ,-228,-0.68 
034827,岩手県,下閉伊郡山田町,"8,000","8,409","16,409","6,716",406,3,409,80,5,494,544,6,550,253,9,812,-318,-1.90 ,-173,-1.03 ,-145,-0.87 
034835,岩手県,下閉伊郡岩泉町,"4,891","5,178","10,069","4,589",239,13,252,54,3,309,304,0,304,195,18,517,-208,-2.02 ,-141,-1.37 ,-67,-0.65 
034843,岩手県,下閉伊郡田野畑村,"1,809","1,816","3,625","1,439",87,0,87,16,2,105,84,2,86,68,1,155,-50,-1.36 ,-52,-1.41 ,2,0.05 
034851,岩手県,下閉伊郡普代村,"1,389","1,470","2,859","1,157",54,2,56,9,0,65,73,1,74,42,0,116,-51,-1.75 ,-33,-1.13 ,-18,-0.62 
035009,岩手県,九戸郡,"18,540","19,631","38,171","14,458",754,22,776,188,9,973,"1,005",16,"1,021",573,36,"1,630",-657,-1.69 ,-385,-0.99 ,-272,-0.70 
035017,岩手県,九戸郡軽米町,"4,771","4,999","9,770","3,782",177,2,179,36,2,217,249,1,250,158,11,419,-202,-2.03 ,-122,-1.22 ,-80,-0.80 
035033,岩手県,九戸郡野田村,"2,152","2,283","4,435","1,653",110,3,113,25,0,138,141,4,145,53,0,198,-60,-1.33 ,-28,-0.62 ,-32,-0.71 
035068,岩手県,九戸郡九戸村,"2,969","3,184","6,153","2,166",102,1,103,37,3,143,127,1,128,107,5,240,-97,-1.55 ,-70,-1.12 ,-27,-0.43 
035076,岩手県,九戸郡洋野町,"8,648","9,165","17,813","6,857",365,16,381,90,4,475,488,10,498,255,20,773,-298,-1.65 ,-165,-0.91 ,-133,-0.73 
035203,岩手県,二戸郡,"6,430","6,975","13,405","5,789",290,35,325,50,1,376,386,28,414,250,14,678,-302,-2.20 ,-200,-1.46 ,-102,-0.74 
035246,岩手県,二戸郡一戸町,"6,430","6,975","13,405","5,789",290,35,325,50,1,376,386,28,414,250,14,678,-302,-2.20 ,-200,-1.46 ,-102,-0.74 
040002,宮城県,,"1,133,790","1,190,676","2,324,466","971,642","111,074","5,103","116,177","18,231","1,364","135,772","111,174","2,705","113,879","23,350","2,210","139,439","-3,667",-0.16 ,"-5,119",-0.22 ,"1,452",0.06 
041009,宮城県,仙台市,"512,612","543,891","1,056,503","495,783","67,785","3,531","71,316","9,247",919,"81,482","66,892","1,639","68,531","8,550","1,407","78,488","2,994",0.28 ,697,0.07 ,"2,297",0.22 
041017,宮城県,仙台市青葉区,"140,245","152,017","292,262","148,575","20,205","1,970","22,175","2,296",328,"24,799","19,652",875,"20,527","2,530",765,"23,822",977,0.34 ,-234,-0.08 ,"1,211",0.42 
041025,宮城県,仙台市宮城野区,"92,545","96,225","188,770","89,916","14,015",414,"14,429","2,009",161,"16,599","14,211",152,"14,363","1,461",199,"16,023",576,0.31 ,548,0.29 ,28,0.01 
041033,宮城県,仙台市若林区,"64,814","67,347","132,161","62,887","9,607",463,"10,070","1,178",126,"11,374","8,833",151,"8,984",997,120,"10,101","1,273",0.97 ,181,0.14 ,"1,092",0.83 
041041,宮城県,仙台市太白区,"109,935","116,810","226,745","101,857","13,047",416,"13,463","2,118",189,"15,770","12,613",252,"12,865","1,981",182,"15,028",742,0.33 ,137,0.06 ,605,0.27 
041050,宮城県,仙台市泉区,"105,073","111,492","216,565","92,548","10,911",268,"11,179","1,646",115,"12,940","11,583",209,"11,792","1,581",141,"13,514",-574,-0.26 ,65,0.03 ,-639,-0.29 
042021,宮城県,石巻市,"72,370","76,428","148,798","60,554","3,941",201,"4,142","1,039",49,"5,230","4,249",98,"4,347","1,799",160,"6,306","-1,076",-0.72 ,-760,-0.51 ,-316,-0.21 
