平成31年1月1日住民基本台帳人口・世帯数、平成30年（1月1日から同年12月31日まで）人口動態（市区町村別）（総計）,,,,,,,,,,,,,,,,,,,,,,,,（単位：人、世帯、％）
団体コード,都道府県名,市区町村名,平成31年,,,,平成30年,,,,,,,,,,,,,,,,,
,,,人口,,,世帯数,住民票記載数,,,,,,住民票消除数,,,,,,増減数(Ａ)-(Ｂ),増減率,自然増減数,自然増減率,社会増減数,社会増減率
団体コード,都道府県名,市区町村名,男,女,人,,転入者数（国内）,転入者数（国外）,転入者数（計）,出生者数,その他（計）,計（Ａ）,転出者数（国内）,転出者数（国外）,転出者数（計）,死亡者数,その他（計）,計（Ｂ）,,,,,,
015814,北海道,勇払郡厚真町,"2,286","2,310","4,596","2,149",194,15,209,38,1,248,187,18,205,107,1,313,-65,-1.39 ,-69,-1.48 ,4,0.09 
015849,北海道,虻田郡洞爺湖町,"4,124","4,717","8,841","4,893",343,103,446,42,9,497,457,42,499,161,34,694,-197,-2.18 ,-119,-1.32 ,-78,-0.86 
015857,北海道,勇払郡安平町,"3,970","3,996","7,966","4,159",421,11,432,42,5,479,556,15,571,108,1,680,-201,-2.46 ,-66,-0.81 ,-135,-1.65 
015865,北海道,勇払郡むかわ町,"3,979","4,147","8,126","4,183",313,68,381,49,18,448,474,13,487,146,67,700,-252,-3.01 ,-97,-1.16 ,-155,-1.85 
016012,北海道,沙流郡日高町,"6,141","5,991","12,132","6,393",528,103,631,58,5,694,672,20,692,189,36,917,-223,-1.80 ,-131,-1.06 ,-92,-0.74 
016021,北海道,沙流郡平取町,"2,446","2,590","5,036","2,517",166,65,231,30,2,263,235,60,295,73,0,368,-105,-2.04 ,-43,-0.84 ,-62,-1.21 
016047,北海道,新冠郡新冠町,"2,727","2,826","5,553","2,763",255,32,287,40,4,331,282,16,298,49,5,352,-21,-0.38 ,-9,-0.16 ,-12,-0.22 
016071,北海道,浦河郡浦河町,"6,154","6,291","12,445","6,755",624,76,700,83,8,791,780,9,789,167,7,963,-172,-1.36 ,-84,-0.67 ,-88,-0.70 
016080,北海道,様似郡様似町,"2,046","2,276","4,322","2,199",128,7,135,11,1,147,163,6,169,75,1,245,-98,-2.22 ,-64,-1.45 ,-34,-0.77 
016098,北海道,幌泉郡えりも町,"2,371","2,358","4,729","2,136",135,3,138,26,2,166,216,8,224,58,8,290,-124,-2.56 ,-32,-0.66 ,-92,-1.90 
016101,北海道,日高郡新ひだか町,"10,989","11,688","22,677","11,765",924,27,951,132,5,"1,088","1,072",14,"1,086",330,6,"1,422",-334,-1.45 ,-198,-0.86 ,-136,-0.59 
016314,北海道,河東郡音更町,"21,181","23,479","44,660","20,262","1,531",43,"1,574",305,14,"1,893","1,708",55,"1,763",486,16,"2,265",-372,-0.83 ,-181,-0.40 ,-191,-0.42 
016322,北海道,河東郡士幌町,"2,980","3,183","6,163","2,759",246,14,260,41,1,302,252,20,272,69,12,353,-51,-0.82 ,-28,-0.45 ,-23,-0.37 
016331,北海道,河東郡上士幌町,"2,441","2,559","5,000","2,536",306,20,326,30,4,360,240,17,257,80,11,348,12,0.24 ,-50,-1.00 ,62,1.24 
016349,北海道,河東郡鹿追町,"2,654","2,779","5,433","2,493",294,33,327,42,0,369,321,36,357,81,1,439,-70,-1.27 ,-39,-0.71 ,-31,-0.56 
016357,北海道,上川郡新得町,"3,081","3,136","6,217","3,421",302,165,467,32,4,503,337,108,445,100,33,578,-75,-1.19 ,-68,-1.08 ,-7,-0.11 
016365,北海道,上川郡清水町,"4,651","4,843","9,494","4,724",375,25,400,47,11,458,401,25,426,123,12,561,-103,-1.07 ,-76,-0.79 ,-27,-0.28 
016373,北海道,河西郡芽室町,"8,952","9,715","18,667","7,960",663,32,695,113,33,841,697,26,723,176,9,908,-67,-0.36 ,-63,-0.34 ,-4,-0.02 
016381,北海道,河西郡中札内村,"1,903","2,015","3,918","1,869",168,7,175,20,3,198,176,11,187,48,3,238,-40,-1.01 ,-28,-0.71 ,-12,-0.30 
016390,北海道,河西郡更別村,"1,571","1,604","3,175","1,320",89,4,93,28,0,121,136,2,138,43,0,181,-60,-1.85 ,-15,-0.46 ,-45,-1.39 
016411,北海道,広尾郡大樹町,"2,770","2,857","5,627","2,727",253,34,287,47,7,341,269,16,285,68,11,364,-23,-0.41 ,-21,-0.37 ,-2,-0.04 
016420,北海道,広尾郡広尾町,"3,333","3,555","6,888","3,377",236,17,253,42,1,296,324,14,338,100,0,438,-142,-2.02 ,-58,-0.83 ,-84,-1.19 
016438,北海道,中川郡幕別町,"12,785","14,059","26,844","12,421",917,31,948,171,16,"1,135","1,007",32,"1,039",304,16,"1,359",-224,-0.83 ,-133,-0.49 ,-91,-0.34 
016446,北海道,中川郡池田町,"3,175","3,575","6,750","3,382",246,7,253,27,0,280,288,3,291,109,5,405,-125,-1.82 ,-82,-1.19 ,-43,-0.63 
016454,北海道,中川郡豊頃町,"1,538","1,667","3,205","1,487",131,18,149,20,0,169,122,12,134,40,2,176,-7,-0.22 ,-20,-0.62 ,13,0.40 
016462,北海道,中川郡本別町,"3,470","3,617","7,087","3,661",311,4,315,32,1,348,379,14,393,116,6,515,-167,-2.30 ,-84,-1.16 ,-83,-1.14 
016471,北海道,足寄郡足寄町,"3,382","3,546","6,928","3,519",274,3,277,42,3,322,328,4,332,123,0,455,-133,-1.88 ,-81,-1.15 ,-52,-0.74 
016489,北海道,足寄郡陸別町,"1,191","1,198","2,389","1,318",97,0,97,16,1,114,118,8,126,41,0,167,-53,-2.17 ,-25,-1.02 ,-28,-1.15 
016497,北海道,十勝郡浦幌町,"2,300","2,454","4,754","2,277",142,5,147,25,1,173,200,1,201,87,1,289,-116,-2.38 ,-62,-1.27 ,-54,-1.11 
016616,北海道,釧路郡釧路町,"9,459","10,343","19,802","9,601",972,19,991,161,7,"1,159","1,054",27,"1,081",216,6,"1,303",-144,-0.72 ,-55,-0.28 ,-89,-0.45 
016624,北海道,厚岸郡厚岸町,"4,444","4,952","9,396","4,402",269,10,279,53,2,334,400,39,439,139,8,586,-252,-2.61 ,-86,-0.89 ,-166,-1.72 
016632,北海道,厚岸郡浜中町,"2,903","2,957","5,860","2,459",164,23,187,39,5,231,254,20,274,83,11,368,-137,-2.28 ,-44,-0.73 ,-93,-1.55 
016641,北海道,川上郡標茶町,"3,659","3,960","7,619","3,662",314,16,330,40,3,373,363,27,390,85,7,482,-109,-1.41 ,-45,-0.58 ,-64,-0.83 
016659,北海道,川上郡弟子屈町,"3,439","3,816","7,255","3,854",274,16,290,41,3,334,346,21,367,137,3,507,-173,-2.33 ,-96,-1.29 ,-77,-1.04 
016675,北海道,阿寒郡鶴居村,"1,273","1,261","2,534","1,158",122,10,132,12,1,145,118,6,124,25,0,149,-4,-0.16 ,-13,-0.51 ,9,0.35 
016683,北海道,白糠郡白糠町,"3,704","4,214","7,918","4,154",221,44,265,24,5,294,279,7,286,117,10,413,-119,-1.48 ,-93,-1.16 ,-26,-0.32 
016918,北海道,野付郡別海町,"7,651","7,520","15,171","6,689",613,48,661,106,10,777,718,70,788,178,17,983,-206,-1.34 ,-72,-0.47 ,-134,-0.87 
016926,北海道,標津郡中標津町,"11,519","11,974","23,493","11,201","1,043",21,"1,064",196,11,"1,271","1,174",33,"1,207",226,6,"1,439",-168,-0.71 ,-30,-0.13 ,-138,-0.58 
016934,北海道,標津郡標津町,"2,600","2,747","5,347","2,401",240,0,240,29,2,271,237,0,237,58,4,299,-28,-0.52 ,-29,-0.54 ,1,0.02 
016942,北海道,目梨郡羅臼町,"2,514","2,577","5,091","2,101",130,6,136,25,1,162,224,15,239,63,0,302,-140,-2.68 ,-38,-0.73 ,-102,-1.95 
016951,北海道,色丹郡色丹村,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00 ,0,0.00 ,0,0.00 
016969,北海道,国後郡泊村,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00 ,0,0.00 ,0,0.00 
016977,北海道,国後郡留夜別村,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00 ,0,0.00 ,0,0.00 
016985,北海道,択捉郡留別村,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00 ,0,0.00 ,0,0.00 
016993,北海道,紗那郡紗那村,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00 ,0,0.00 ,0,0.00 
017001,北海道,蘂取郡蘂取村,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00 ,0,0.00 ,0,0.00 
020001,青森県,,"612,406","680,303","1,292,709","592,453","34,033","2,123","36,156","7,821",400,"44,377","40,463","1,373","41,836","17,975",564,"60,375","-15,998",-1.22 ,"-10,154",-0.78 ,"-5,844",-0.45 
022012,青森県,青森市,"132,681","151,850","284,531","137,006","7,358",245,"7,603","1,761",87,"9,451","8,547",156,"8,703","3,679",112,"12,494","-3,043",-1.06 ,"-1,918",-0.67 ,"-1,125",-0.39 
022021,青森県,弘前市,"79,546","92,485","172,031","80,057","4,366",465,"4,831","1,119",39,"5,989","5,469",161,"5,630","2,306",72,"8,008","-2,019",-1.16 ,"-1,187",-0.68 ,-832,-0.48 
022039,青森県,八戸市,"110,282","119,760","230,042","108,507","6,022",604,"6,626","1,604",117,"8,347","7,423",244,"7,667","2,805",194,"10,666","-2,319",-1.00 ,"-1,201",-0.52 ,"-1,118",-0.48 
022047,青森県,黒石市,"15,631","17,868","33,499","13,736",623,53,676,206,3,885,872,53,925,495,11,"1,431",-546,-1.60 ,-289,-0.85 ,-257,-0.75 
022055,青森県,五所川原市,"25,155","29,625","54,780","25,548","1,366",54,"1,420",275,3,"1,698","1,798",20,"1,818",828,13,"2,659",-961,-1.72 ,-553,-0.99 ,-408,-0.73 
022063,青森県,十和田市,"29,575","32,142","61,717","27,573","1,709",64,"1,773",376,19,"2,168","1,824",56,"1,880",830,37,"2,747",-579,-0.93 ,-454,-0.73 ,-125,-0.20 
022071,青森県,三沢市,"19,766","20,285","40,051","19,421","2,148",92,"2,240",351,46,"2,637","2,210",133,"2,343",446,24,"2,813",-176,-0.44 ,-95,-0.24 ,-81,-0.20 
022080,青森県,むつ市,"28,252","29,741","57,993","29,265","2,078",47,"2,125",341,26,"2,492","2,537",34,"2,571",819,13,"3,403",-911,-1.55 ,-478,-0.81 ,-433,-0.74 
022098,青森県,つがる市,"15,356","17,269","32,625","13,568",667,9,676,148,9,833,878,12,890,570,2,"1,462",-629,-1.89 ,-422,-1.27 ,-207,-0.62 
022101,青森県,平川市,"14,708","16,750","31,458","11,974",704,13,717,159,2,878,649,19,668,457,3,"1,128",-250,-0.79 ,-298,-0.94 ,48,0.15 
023001,青森県,東津軽郡,"10,839","11,800","22,639","10,452",420,14,434,81,5,520,634,10,644,417,15,"1,076",-556,-2.40 ,-336,-1.45 ,-220,-0.95 
023019,青森県,東津軽郡平内町,"5,302","5,790","11,092","4,968",197,11,208,57,3,268,264,5,269,175,5,449,-181,-1.61 ,-118,-1.05 ,-63,-0.56 
023035,青森県,東津軽郡今別町,"1,271","1,393","2,664","1,427",65,1,66,4,1,71,89,1,90,68,8,166,-95,-3.44 ,-64,-2.32 ,-31,-1.12 
023043,青森県,東津軽郡蓬田村,"1,361","1,450","2,811","1,154",41,0,41,9,0,50,65,0,65,42,0,107,-57,-1.99 ,-33,-1.15 ,-24,-0.84 
023078,青森県,東津軽郡外ヶ浜町,"2,905","3,167","6,072","2,903",117,2,119,11,1,131,216,4,220,132,2,354,-223,-3.54 ,-121,-1.92 ,-102,-1.62 
023205,青森県,西津軽郡,"8,578","9,685","18,263","8,370",331,20,351,47,1,399,496,20,516,386,3,905,-506,-2.70 ,-339,-1.81 ,-167,-0.89 
023213,青森県,西津軽郡鰺ヶ沢町,"4,706","5,329","10,035","4,621",183,8,191,25,0,216,274,8,282,205,0,487,-271,-2.63 ,-180,-1.75 ,-91,-0.88 
023230,青森県,西津軽郡深浦町,"3,872","4,356","8,228","3,749",148,12,160,22,1,183,222,12,234,181,3,418,-235,-2.78 ,-159,-1.88 ,-76,-0.90 
023400,青森県,中津軽郡,643,726,"1,369",540,72,1,73,6,0,79,39,0,39,27,0,66,13,0.96 ,-21,-1.55 ,34,2.51 
023434,青森県,中津軽郡西目屋村,643,726,"1,369",540,72,1,73,6,0,79,39,0,39,27,0,66,13,0.96 ,-21,-1.55 ,34,2.51 
023604,青森県,南津軽郡,"15,216","17,441","32,657","13,032",805,24,829,190,10,"1,029",825,13,838,503,3,"1,344",-315,-0.96 ,-313,-0.95 ,-2,-0.01 
023612,青森県,南津軽郡藤崎町,"7,096","8,063","15,159","6,025",466,12,478,113,8,599,388,4,392,218,2,612,-13,-0.09 ,-105,-0.69 ,92,0.61 
023621,青森県,南津軽郡大鰐町,"4,411","5,213","9,624","4,227",181,8,189,30,1,220,264,3,267,153,0,420,-200,-2.04 ,-123,-1.25 ,-77,-0.78 
023671,青森県,南津軽郡田舎館村,"3,709","4,165","7,874","2,780",158,4,162,47,1,210,173,6,179,132,1,312,-102,-1.28 ,-85,-1.07 ,-17,-0.21 
023809,青森県,北津軽郡,"17,695","20,202","37,897","16,034",713,11,724,176,4,904,936,19,955,649,4,"1,608",-704,-1.82 ,-473,-1.23 ,-231,-0.60 
023817,青森県,北津軽郡板柳町,"6,331","7,404","13,735","5,480",252,4,256,63,1,320,319,5,324,227,1,552,-232,-1.66 ,-164,-1.17 ,-68,-0.49 
023841,青森県,北津軽郡鶴田町,"6,115","6,869","12,984","5,409",240,5,245,69,1,315,339,6,345,212,2,559,-244,-1.84 ,-143,-1.08 ,-101,-0.76 
023876,青森県,北津軽郡中泊町,"5,249","5,929","11,178","5,145",221,2,223,44,2,269,278,8,286,210,1,497,-228,-2.00 ,-166,-1.46 ,-62,-0.54 
024007,青森県,上北郡,"47,756","50,307","98,063","42,268","2,848",358,"3,206",591,16,"3,813","2,957",366,"3,323","1,334",52,"4,709",-896,-0.91 ,-743,-0.75 ,-153,-0.15 
024015,青森県,上北郡野辺地町,"6,259","7,071","13,330","6,527",289,46,335,65,4,404,405,13,418,205,13,636,-232,-1.71 ,-140,-1.03 ,-92,-0.68 
024023,青森県,上北郡七戸町,"7,562","8,263","15,825","6,826",352,16,368,70,2,440,401,17,418,240,1,659,-219,-1.36 ,-170,-1.06 ,-49,-0.31 
024058,青森県,上北郡六戸町,"5,366","5,667","11,033","4,447",392,21,413,78,5,496,297,22,319,139,3,461,35,0.32 ,-61,-0.55 ,96,0.87 
024066,青森県,上北郡横浜町,"2,271","2,295","4,566","2,101",134,5,139,19,0,158,147,5,152,82,6,240,-82,-1.76 ,-63,-1.36 ,-19,-0.41 
024082,青森県,上北郡東北町,"8,563","9,141","17,704","7,232",257,186,443,101,3,547,254,243,497,276,2,775,-228,-1.27 ,-175,-0.98 ,-53,-0.30 
024112,青森県,上北郡六ヶ所村,"5,550","4,841","10,391","4,842",454,23,477,77,0,554,499,10,509,111,18,638,-84,-0.80 ,-34,-0.32 ,-50,-0.48 
024121,青森県,上北郡おいらせ町,"12,185","13,029","25,214","10,293",970,61,"1,031",181,2,"1,214",954,56,"1,010",281,9,"1,300",-86,-0.34 ,-100,-0.40 ,14,0.06 
024201,青森県,下北郡,"8,085","7,724","15,809","7,274",408,6,414,76,3,493,608,4,612,238,1,851,-358,-2.21 ,-162,-1.00 ,-196,-1.21 
024236,青森県,下北郡大間町,"2,761","2,605","5,366","2,535",156,0,156,25,0,181,232,0,232,65,0,297,-116,-2.12 ,-40,-0.73 ,-76,-1.39 
024244,青森県,下北郡東通村,"3,362","3,120","6,482","2,845",170,5,175,41,3,219,243,3,246,91,1,338,-119,-1.80 ,-50,-0.76 ,-69,-1.05 
024252,青森県,下北郡風間浦村,938,981,"1,919",930,38,1,39,4,0,43,65,1,66,40,0,106,-63,-3.18 ,-36,-1.82 ,-27,-1.36 
024261,青森県,下北郡佐井村,"1,024","1,018","2,042",964,44,0,44,6,0,50,68,0,68,42,0,110,-60,-2.85 ,-36,-1.71 ,-24,-1.14 
024406,青森県,三戸郡,"32,642","34,643","67,285","27,828","1,395",43,"1,438",314,10,"1,762","1,761",53,"1,814","1,186",5,"3,005","-1,243",-1.81 ,-872,-1.27 ,-371,-0.54 
024414,青森県,三戸郡三戸町,"4,849","5,252","10,101","4,299",190,11,201,41,1,243,270,11,281,193,1,475,-232,-2.25 ,-152,-1.47 ,-80,-0.77 
024422,青森県,三戸郡五戸町,"8,344","8,962","17,306","7,038",290,8,298,77,6,381,416,5,421,281,0,702,-321,-1.82 ,-204,-1.16 ,-117,-0.66 
024431,青森県,三戸郡田子町,"2,685","2,855","5,540","2,168",97,1,98,22,1,121,130,0,130,114,1,245,-124,-2.19 ,-92,-1.62 ,-32,-0.56 
024457,青森県,三戸郡南部町,"8,682","9,572","18,254","7,456",361,9,370,85,0,455,403,25,428,371,1,800,-345,-1.85 ,-286,-1.54 ,-59,-0.32 
024465,青森県,三戸郡階上町,"6,855","6,737","13,592","5,942",424,13,437,85,2,524,477,12,489,160,2,651,-127,-0.93 ,-75,-0.55 ,-52,-0.38 
024503,青森県,三戸郡新郷村,"1,227","1,265","2,492",925,33,1,34,4,0,38,65,0,65,67,0,132,-94,-3.63 ,-63,-2.44 ,-31,-1.20 
030007,岩手県,,"601,255","648,887","1,250,142","526,690","35,634","2,299","37,933","7,674",371,"45,978","40,801","1,241","42,042","17,435",688,"60,165","-14,187",-1.12 ,"-9,761",-0.77 ,"-4,426",-0.35 
032018,岩手県,盛岡市,"137,066","153,070","290,136","135,472","11,176",415,"11,591","2,105",89,"13,785","11,976",292,"12,268","3,114",126,"15,508","-1,723",-0.59 ,"-1,009",-0.35 ,-714,-0.24 
032026,岩手県,宮古市,"25,471","27,502","52,973","23,884","1,333",44,"1,377",344,20,"1,741","1,916",52,"1,968",919,40,"2,927","-1,186",-2.19 ,-575,-1.06 ,-611,-1.13 
032034,岩手県,大船渡市,"17,533","19,122","36,655","15,038",895,507,"1,402",199,15,"1,616","1,505",18,"1,523",610,92,"2,225",-609,-1.63 ,-411,-1.10 ,-198,-0.53 
032051,岩手県,花巻市,"45,695","50,305","96,000","37,372","2,179",121,"2,300",570,39,"2,909","2,333",83,"2,416","1,505",15,"3,936","-1,027",-1.06 ,-935,-0.96 ,-92,-0.09 
032069,岩手県,北上市,"45,667","47,075","92,742","37,929","3,134",127,"3,261",642,38,"3,941","2,926",119,"3,045","1,029",36,"4,110",-169,-0.18 ,-387,-0.42 ,218,0.23 
032077,岩手県,久慈市,"17,011","18,188","35,199","15,670",925,53,978,194,19,"1,191","1,120",32,"1,152",486,32,"1,670",-479,-1.34 ,-292,-0.82 ,-187,-0.52 
032085,岩手県,遠野市,"13,088","14,073","27,161","10,793",532,14,546,152,6,704,770,18,788,520,7,"1,315",-611,-2.20 ,-368,-1.33 ,-243,-0.87 
032093,岩手県,一関市,"56,982","60,548","117,530","46,372","2,443",209,"2,652",628,29,"3,309","2,925",104,"3,029","1,955",68,"5,052","-1,743",-1.46 ,"-1,327",-1.11 ,-416,-0.35 
032107,岩手県,陸前高田市,"9,309","9,892","19,201","7,608",467,19,486,85,3,574,575,7,582,326,18,926,-352,-1.80 ,-241,-1.23 ,-111,-0.57 
032115,岩手県,釜石市,"16,057","17,780","33,837","16,552",982,54,"1,036",183,4,"1,223","1,370",40,"1,410",616,16,"2,042",-819,-2.36 ,-433,-1.25 ,-386,-1.11 
032131,岩手県,二戸市,"12,828","14,259","27,087","11,852",602,31,633,156,9,798,780,39,819,444,14,"1,277",-479,-1.74 ,-288,-1.04 ,-191,-0.69 
032140,岩手県,八幡平市,"12,490","13,386","25,876","10,583",524,37,561,117,5,683,612,35,647,427,20,"1,094",-411,-1.56 ,-310,-1.18 ,-101,-0.38 
032158,岩手県,奥州市,"56,827","60,533","117,360","45,235","2,341",95,"2,436",702,30,"3,168","2,791",127,"2,918","1,693",49,"4,660","-1,492",-1.26 ,-991,-0.83 ,-501,-0.42 
032166,岩手県,滝沢市,"27,205","28,083","55,288","22,991","2,439",338,"2,777",407,8,"3,192","2,556",35,"2,591",454,11,"3,056",136,0.25 ,-47,-0.09 ,183,0.33 
033006,岩手県,岩手郡,"17,592","18,773","36,365","14,542",737,31,768,170,9,947,989,56,"1,045",593,19,"1,657",-710,-1.92 ,-423,-1.14 ,-287,-0.77 
033014,岩手県,岩手郡雫石町,"7,985","8,723","16,708","6,343",325,15,340,81,5,426,418,4,422,241,14,677,-251,-1.48 ,-160,-0.94 ,-91,-0.54 
033022,岩手県,岩手郡葛巻町,"3,028","3,175","6,203","2,744",101,4,105,20,0,125,158,1,159,118,0,277,-152,-2.39 ,-98,-1.54 ,-54,-0.85 
033031,岩手県,岩手郡岩手町,"6,579","6,875","13,454","5,455",311,12,323,69,4,396,413,51,464,234,5,703,-307,-2.23 ,-165,-1.20 ,-142,-1.03 
033201,岩手県,紫波郡,"28,929","31,532","60,461","22,440","2,070",86,"2,156",387,20,"2,563","2,073",58,"2,131",620,11,"2,762",-199,-0.33 ,-233,-0.38 ,34,0.06 
033219,岩手県,紫波郡紫波町,"15,858","17,284","33,142","12,040",957,63,"1,020",187,4,"1,211",937,24,961,392,4,"1,357",-146,-0.44 ,-205,-0.62 ,59,0.18 
033227,岩手県,紫波郡矢巾町,"13,071","14,248","27,319","10,400","1,113",23,"1,136",200,16,"1,352","1,136",34,"1,170",228,7,"1,405",-53,-0.19 ,-28,-0.10 ,-25,-0.09 
033600,岩手県,和賀郡,"2,651","3,030","5,681","2,306",90,2,92,15,0,107,134,0,134,129,2,265,-158,-2.71 ,-114,-1.95 ,-44,-0.75 
033669,岩手県,和賀郡西和賀町,"2,651","3,030","5,681","2,306",90,2,92,15,0,107,134,0,134,129,2,265,-158,-2.71 ,-114,-1.95 ,-44,-0.75 
033804,岩手県,胆沢郡,"7,925","7,719","15,644","6,017",529,20,549,105,7,661,529,27,556,199,13,768,-107,-0.68 ,-94,-0.60 ,-13,-0.08 
033812,岩手県,胆沢郡金ケ崎町,"7,925","7,719","15,644","6,017",529,20,549,105,7,661,529,27,556,199,13,768,-107,-0.68 ,-94,-0.60 ,-13,-0.08 
034002,岩手県,西磐井郡,"3,695","3,948","7,643","2,640",145,14,159,48,3,210,208,13,221,122,4,347,-137,-1.76 ,-74,-0.95 ,-63,-0.81 
034029,岩手県,西磐井郡平泉町,"3,695","3,948","7,643","2,640",145,14,159,48,3,210,208,13,221,122,4,347,-137,-1.76 ,-74,-0.95 ,-63,-0.81 
034401,岩手県,気仙郡,"2,676","2,839","5,515","2,170",111,3,114,24,0,138,134,8,142,106,27,275,-137,-2.42 ,-82,-1.45 ,-55,-0.97 
034410,岩手県,気仙郡住田町,"2,676","2,839","5,515","2,170",111,3,114,24,0,138,134,8,142,106,27,275,-137,-2.42 ,-82,-1.45 ,-55,-0.97 
034606,岩手県,上閉伊郡,"5,728","6,197","11,925","5,396",377,15,392,70,5,467,406,7,413,182,2,597,-130,-1.08 ,-112,-0.93 ,-18,-0.15 
034614,岩手県,上閉伊郡大槌町,"5,728","6,197","11,925","5,396",377,15,392,70,5,467,406,7,413,182,2,597,-130,-1.08 ,-112,-0.93 ,-18,-0.15 
034801,岩手県,下閉伊郡,"15,305","15,918","31,223","13,654",761,7,768,149,3,920,"1,005",22,"1,027",550,26,"1,603",-683,-2.14 ,-401,-1.26 ,-282,-0.88 
034827,岩手県,下閉伊郡山田町,"7,658","8,007","15,665","6,615",354,0,354,84,1,439,494,12,506,246,6,758,-319,-2.00 ,-162,-1.01 ,-157,-0.98 
034835,岩手県,下閉伊郡岩泉町,"4,589","4,818","9,407","4,459",267,4,271,38,0,309,313,1,314,187,14,515,-206,-2.14 ,-149,-1.55 ,-57,-0.59 
034843,岩手県,下閉伊郡田野畑村,"1,704","1,726","3,430","1,433",77,3,80,12,0,92,116,8,124,71,0,195,-103,-2.92 ,-59,-1.67 ,-44,-1.25 
034851,岩手県,下閉伊郡普代村,"1,354","1,367","2,721","1,147",63,0,63,15,2,80,82,1,83,46,6,135,-55,-1.98 ,-31,-1.12 ,-24,-0.86 
035009,岩手県,九戸郡,"17,487","18,583","36,070","14,441",643,41,684,167,3,854,894,23,917,603,36,"1,556",-702,-1.91 ,-436,-1.19 ,-266,-0.72 
035017,岩手県,九戸郡軽米町,"4,497","4,696","9,193","3,783",165,6,171,52,0,223,249,12,261,167,1,429,-206,-2.19 ,-115,-1.22 ,-91,-0.97 
035033,岩手県,九戸郡野田村,"2,040","2,211","4,251","1,637",95,0,95,35,1,131,124,0,124,66,5,195,-64,-1.48 ,-31,-0.72 ,-33,-0.76 
035068,岩手県,九戸郡九戸村,"2,784","3,018","5,802","2,168",79,10,89,21,0,110,113,0,113,112,10,235,-125,-2.11 ,-91,-1.54 ,-34,-0.57 
035076,岩手県,九戸郡洋野町,"8,166","8,658","16,824","6,853",304,25,329,59,2,390,408,11,419,258,20,697,-307,-1.79 ,-199,-1.16 ,-108,-0.63 
035203,岩手県,二戸郡,"6,038","6,532","12,570","5,733",199,16,215,55,7,277,274,26,300,233,4,537,-260,-2.03 ,-178,-1.39 ,-82,-0.64 
035246,岩手県,二戸郡一戸町,"6,038","6,532","12,570","5,733",199,16,215,55,7,277,274,26,300,233,4,537,-260,-2.03 ,-178,-1.39 ,-82,-0.64 
040002,宮城県,,"1,123,318","1,179,780","2,303,098","997,384","104,626","5,199","109,825","16,337","1,125","127,287","106,451","3,128","109,579","24,547","2,143","136,269","-8,982",-0.39 ,"-8,210",-0.36 ,-772,-0.03 
041009,宮城県,仙台市,"514,926","547,659","1,062,585","510,960","64,777","3,346","68,123","8,495",692,"77,310","63,151","1,770","64,921","9,001","1,348","75,270","2,040",0.19 ,-506,-0.05 ,"2,546",0.24 
041017,宮城県,仙台市青葉区,"140,531","152,366","292,897","151,225","19,073","1,863","20,936","2,126",228,"23,290","18,769",976,"19,745","2,595",702,"23,042",248,0.08 ,-469,-0.16 ,717,0.25 
041025,宮城県,仙台市宮城野区,"93,051","97,028","190,079","93,046","13,335",332,"13,667","1,843",146,"15,656","13,525",150,"13,675","1,510",169,"15,354",302,0.16 ,333,0.18 ,-31,-0.02 
041033,宮城県,仙台市若林区,"66,595","69,385","135,980","66,172","9,228",359,"9,587","1,228",106,"10,921","8,529",101,"8,630","1,133",97,"9,860","1,061",0.79 ,95,0.07 ,966,0.72 
041041,宮城県,仙台市太白区,"111,227","118,579","229,806","105,750","13,199",447,"13,646","1,912",120,"15,678","11,665",264,"11,929","2,056",197,"14,182","1,496",0.66 ,-144,-0.06 ,"1,640",0.72 
041050,宮城県,仙台市泉区,"103,522","110,301","213,823","94,767","9,942",345,"10,287","1,386",92,"11,765","10,663",279,"10,942","1,707",183,"12,832","-1,067",-0.50 ,-321,-0.15 ,-746,-0.35 
042021,宮城県,石巻市,"70,268","74,261","144,529","61,386","3,713",257,"3,970",882,24,"4,876","4,259",117,"4,376","1,958",175,"6,509","-1,633",-1.12 ,"-1,076",-0.74 ,-557,-0.38 
