令和2年1月1日住民基本台帳人口・世帯数、令和元年（平成31年1月1日から令和元年12月31日まで）人口動態（市区町村別）（総計）,,,,,,,,,,,,,,,,,,,,,,,,（単位：人、世帯、％）
団体コード,都道府県名,市区町村名,令和2年,,,,令和元年,,,,,,,,,,,,,,,,,
,,,人口,,,世帯数,住民票記載数,,,,,,住民票消除数,,,,,,増減数(Ａ)-(Ｂ),増減率,自然増減数,自然増減率,社会増減数,社会増減率
団体コード,都道府県名,市区町村名,男,女,人,,転入者数（国内）,転入者数（国外）,転入者数（計）,出生者数,その他（計）,計（Ａ）,転出者数（国内）,転出者数（国外）,転出者数（計）,死亡者数,その他（計）,計（Ｂ）,,,,,,
422126,長崎県,西海市,"13,509","13,954","27,463","12,601",739,212,951,171,8,"1,130","1,045",117,"1,162",470,17,"1,649",-519,-1.85 ,-299,-1.07 ,-220,-0.79 
422134,長崎県,雲仙市,"20,513","22,843","43,356","17,329","1,108",367,"1,475",272,9,"1,756","1,591",178,"1,769",646,26,"2,441",-685,-1.56 ,-374,-0.85 ,-311,-0.71 
422142,長崎県,南島原市,"21,092","24,170","45,262","18,889",826,78,904,239,14,"1,157","1,085",80,"1,165",826,37,"2,028",-871,-1.89 ,-587,-1.27 ,-284,-0.62 
423009,長崎県,西彼杵郡,"34,295","37,114","71,409","30,241","3,257",299,"3,556",626,61,"4,243","3,842",279,"4,121",635,22,"4,778",-535,-0.74 ,-9,-0.01 ,-526,-0.73 
423076,長崎県,西彼杵郡長与町,"19,852","21,750","41,602","17,048","1,733",57,"1,790",374,43,"2,207","2,098",57,"2,155",361,14,"2,530",-323,-0.77 ,13,0.03 ,-336,-0.80 
423084,長崎県,西彼杵郡時津町,"14,443","15,364","29,807","13,193","1,524",242,"1,766",252,18,"2,036","1,744",222,"1,966",274,8,"2,248",-212,-0.71 ,-22,-0.07 ,-190,-0.63 
423203,長崎県,東彼杵郡,"17,272","19,097","36,369","14,060","1,155",35,"1,190",233,11,"1,434","1,402",46,"1,448",495,8,"1,951",-517,-1.40 ,-262,-0.71 ,-255,-0.69 
423211,長崎県,東彼杵郡東彼杵町,"3,764","4,086","7,850","3,155",246,6,252,35,3,290,283,10,293,126,4,423,-133,-1.67 ,-91,-1.14 ,-42,-0.53 
423220,長崎県,東彼杵郡川棚町,"6,587","7,297","13,884","5,693",464,23,487,82,0,569,565,26,591,177,2,770,-201,-1.43 ,-95,-0.67 ,-106,-0.75 
423238,長崎県,東彼杵郡波佐見町,"6,921","7,714","14,635","5,212",445,6,451,116,8,575,554,10,564,192,2,758,-183,-1.23 ,-76,-0.51 ,-107,-0.72 
423807,長崎県,北松浦郡,"7,746","8,638","16,384","7,189",725,6,731,176,14,921,722,18,740,208,4,952,-31,-0.19 ,-32,-0.19 ,1,0.01 
423831,長崎県,北松浦郡小値賀町,"1,102","1,269","2,371","1,245",101,1,102,8,2,112,127,0,127,65,2,194,-82,-3.34 ,-57,-2.32 ,-25,-1.02 
423912,長崎県,北松浦郡佐々町,"6,644","7,369","14,013","5,944",624,5,629,168,12,809,595,18,613,143,2,758,51,0.37 ,25,0.18 ,26,0.19 
424005,長崎県,南松浦郡,"8,920","9,918","18,838","9,761",511,31,542,78,6,626,741,10,751,340,2,"1,093",-467,-2.42 ,-262,-1.36 ,-205,-1.06 
424111,長崎県,南松浦郡新上五島町,"8,920","9,918","18,838","9,761",511,31,542,78,6,626,741,10,751,340,2,"1,093",-467,-2.42 ,-262,-1.36 ,-205,-1.06 
430005,熊本県,,"839,522","930,358","1,769,880","787,675","74,755","6,224","80,979","13,390",742,"95,111","79,019","3,133","82,152","21,651","1,507","105,310","-10,199",-0.57 ,"-8,261",-0.46 ,"-1,938",-0.11 
431001,熊本県,熊本市,"346,738","386,983","733,721","343,830","40,901","1,910","42,811","6,343",369,"49,523","40,960","1,172","42,132","7,282",493,"49,907",-384,-0.05 ,-939,-0.13 ,555,0.08 
431010,熊本県,熊本市中央区,"82,408","95,286","177,694","94,741","12,799",967,"13,766","1,446",135,"15,347","13,338",603,"13,941","1,734",197,"15,872",-525,-0.29 ,-288,-0.16 ,-237,-0.13 
431028,熊本県,熊本市東区,"90,851","99,613","190,464","86,692","10,522",454,"10,976","1,750",84,"12,810","10,312",172,"10,484","1,646",89,"12,219",591,0.31 ,104,0.05 ,487,0.26 
431036,熊本県,熊本市西区,"42,422","48,086","90,508","42,668","4,455",112,"4,567",680,53,"5,300","4,685",86,"4,771","1,062",50,"5,883",-583,-0.64 ,-382,-0.42 ,-201,-0.22 
431044,熊本県,熊本市南区,"62,758","69,150","131,908","55,630","6,616",135,"6,751","1,291",41,"8,083","5,596",148,"5,744","1,290",73,"7,107",976,0.75 ,1,0.00 ,975,0.74 
431052,熊本県,熊本市北区,"68,299","74,848","143,147","64,099","6,509",242,"6,751","1,176",56,"7,983","7,029",163,"7,192","1,550",84,"8,826",-843,-0.59 ,-374,-0.26 ,-469,-0.33 
432024,熊本県,八代市,"58,898","67,769","126,667","56,420","3,293",797,"4,090",811,27,"4,928","3,679",330,"4,009","1,820",433,"6,262","-1,334",-1.04 ,"-1,009",-0.79 ,-325,-0.25 
432032,熊本県,人吉市,"14,892","17,390","32,282","15,566","1,248",138,"1,386",197,13,"1,596","1,432",38,"1,470",495,13,"1,978",-382,-1.17 ,-298,-0.91 ,-84,-0.26 
432041,熊本県,荒尾市,"24,703","27,549","52,252","24,206","1,491",261,"1,752",348,19,"2,119","1,841",76,"1,917",741,31,"2,689",-570,-1.08 ,-393,-0.74 ,-177,-0.34 
432059,熊本県,水俣市,"11,303","12,972","24,275","11,671",611,27,638,140,11,789,795,10,805,402,12,"1,219",-430,-1.74 ,-262,-1.06 ,-168,-0.68 
432067,熊本県,玉名市,"31,665","34,558","66,223","28,010","1,970",234,"2,204",483,38,"2,725","2,029",215,"2,244",844,41,"3,129",-404,-0.61 ,-361,-0.54 ,-43,-0.06 
432083,熊本県,山鹿市,"24,317","27,282","51,599","21,918","1,378",69,"1,447",327,20,"1,794","1,575",56,"1,631",793,15,"2,439",-645,-1.23 ,-466,-0.89 ,-179,-0.34 
432105,熊本県,菊池市,"23,282","25,310","48,592","19,462","1,542",199,"1,741",349,16,"2,106","1,837",103,"1,940",629,23,"2,592",-486,-0.99 ,-280,-0.57 ,-206,-0.42 
432113,熊本県,宇土市,"17,757","19,286","37,043","15,348","1,296",382,"1,678",275,15,"1,968","1,813",29,"1,842",417,11,"2,270",-302,-0.81 ,-142,-0.38 ,-160,-0.43 
432121,熊本県,上天草市,"12,714","14,042","26,756","11,549",597,26,623,143,12,778,838,22,860,463,10,"1,333",-555,-2.03 ,-320,-1.17 ,-235,-0.86 
432130,熊本県,宇城市,"28,117","30,824","58,941","24,426","1,926",84,"2,010",375,20,"2,405","2,012",101,"2,113",775,54,"2,942",-537,-0.90 ,-400,-0.67 ,-137,-0.23 
432148,熊本県,阿蘇市,"12,297","13,627","25,924","11,502",856,334,"1,190",140,6,"1,336","1,275",111,"1,386",430,29,"1,845",-509,-1.93 ,-290,-1.10 ,-219,-0.83 
432156,熊本県,天草市,"37,449","42,245","79,694","36,915","1,728",84,"1,812",443,31,"2,286","2,283",79,"2,362","1,384",23,"3,769","-1,483",-1.83 ,-941,-1.16 ,-542,-0.67 
432164,熊本県,合志市,"30,288","32,352","62,640","24,699","2,764",151,"2,915",606,14,"3,535","2,460",103,"2,563",507,40,"3,110",425,0.68 ,99,0.16 ,326,0.52 
433403,熊本県,下益城郡,"4,680","5,223","9,903","4,236",210,10,220,29,4,253,257,19,276,179,6,461,-208,-2.06 ,-150,-1.48 ,-58,-0.57 
433489,熊本県,下益城郡美里町,"4,680","5,223","9,903","4,236",210,10,220,29,4,253,257,19,276,179,6,461,-208,-2.06 ,-150,-1.48 ,-58,-0.57 
433608,熊本県,玉名郡,"19,750","21,046","40,796","17,266","1,189",198,"1,387",221,25,"1,633","1,282",142,"1,424",620,75,"2,119",-486,-1.18 ,-399,-0.97 ,-87,-0.21 
433641,熊本県,玉名郡玉東町,"2,489","2,751","5,240","1,987",102,9,111,22,1,134,107,6,113,78,1,192,-58,-1.09 ,-56,-1.06 ,-2,-0.04 
433675,熊本県,玉名郡南関町,"4,620","5,013","9,633","4,128",306,23,329,52,13,394,323,38,361,168,29,558,-164,-1.67 ,-116,-1.18 ,-48,-0.49 
433683,熊本県,玉名郡長洲町,"7,983","8,092","16,075","7,310",594,156,750,108,6,864,589,85,674,192,36,902,-38,-0.24 ,-84,-0.52 ,46,0.29 
433691,熊本県,玉名郡和水町,"4,658","5,190","9,848","3,841",187,10,197,39,5,241,263,13,276,182,9,467,-226,-2.24 ,-143,-1.42 ,-83,-0.82 
434001,熊本県,菊池郡,"38,064","39,367","77,431","32,312","4,577",361,"4,938",854,33,"5,825","4,341",190,"4,531",583,44,"5,158",667,0.87 ,271,0.35 ,396,0.52 
434035,熊本県,菊池郡大津町,"17,291","17,834","35,125","14,639","2,002",251,"2,253",366,22,"2,641","1,898",82,"1,980",304,20,"2,304",337,0.97 ,62,0.18 ,275,0.79 
434043,熊本県,菊池郡菊陽町,"20,773","21,533","42,306","17,673","2,575",110,"2,685",488,11,"3,184","2,443",108,"2,551",279,24,"2,854",330,0.79 ,209,0.50 ,121,0.29 
434205,熊本県,阿蘇郡,"17,515","18,634","36,149","15,695","1,368",728,"2,096",190,19,"2,305","2,025",118,"2,143",540,47,"2,730",-425,-1.16 ,-350,-0.96 ,-75,-0.21 
434230,熊本県,阿蘇郡南小国町,"1,887","2,132","4,019","1,802",213,74,287,21,1,309,227,44,271,79,20,370,-61,-1.50 ,-58,-1.42 ,-3,-0.07 
434248,熊本県,阿蘇郡小国町,"3,377","3,659","7,036","3,103",214,408,622,44,2,668,629,22,651,111,6,768,-100,-1.40 ,-67,-0.94 ,-33,-0.46 
434256,熊本県,阿蘇郡産山村,786,726,"1,512",650,53,14,67,5,0,72,51,1,52,24,1,77,-5,-0.33 ,-19,-1.25 ,14,0.92 
434281,熊本県,阿蘇郡高森町,"3,095","3,279","6,374","2,909",218,12,230,38,4,272,236,19,255,90,11,356,-84,-1.30 ,-52,-0.81 ,-32,-0.50 
434329,熊本県,阿蘇郡西原村,"3,323","3,441","6,764","2,669",281,26,307,45,4,356,258,18,276,73,7,356,0,0.00 ,-28,-0.41 ,28,0.41 
434337,熊本県,阿蘇郡南阿蘇村,"5,047","5,397","10,444","4,562",389,194,583,37,8,628,624,14,638,163,2,803,-175,-1.65 ,-126,-1.19 ,-49,-0.46 
434400,熊本県,上益城郡,"40,837","43,955","84,792","34,938","3,445",98,"3,543",611,26,"4,180","3,214",103,"3,317","1,103",55,"4,475",-295,-0.35 ,-492,-0.58 ,197,0.23 
434418,熊本県,上益城郡御船町,"8,079","8,813","16,892","7,099",728,16,744,122,10,876,732,10,742,245,10,997,-121,-0.71 ,-123,-0.72 ,2,0.01 
434426,熊本県,上益城郡嘉島町,"4,641","4,896","9,537","3,667",553,17,570,95,2,667,432,6,438,112,6,556,111,1.18 ,-17,-0.18 ,128,1.36 
434434,熊本県,上益城郡益城町,"15,983","17,116","33,099","13,379","1,528",30,"1,558",284,9,"1,851","1,344",43,"1,387",309,23,"1,719",132,0.40 ,-25,-0.08 ,157,0.48 
434442,熊本県,上益城郡甲佐町,"5,053","5,534","10,587","4,298",322,11,333,59,3,395,279,16,295,159,8,462,-67,-0.63 ,-100,-0.94 ,33,0.31 
434477,熊本県,上益城郡山都町,"7,081","7,596","14,677","6,495",314,24,338,51,2,391,427,28,455,278,8,741,-350,-2.33 ,-227,-1.51 ,-123,-0.82 
434604,熊本県,八代郡,"5,447","6,344","11,791","4,555",349,16,365,70,1,436,334,26,360,199,20,579,-143,-1.20 ,-129,-1.08 ,-14,-0.12 
434680,熊本県,八代郡氷川町,"5,447","6,344","11,791","4,555",349,16,365,70,1,436,334,26,360,199,20,579,-143,-1.20 ,-129,-1.08 ,-14,-0.12 
434809,熊本県,葦北郡,"10,161","11,367","21,528","9,149",420,21,441,93,7,541,622,17,639,402,7,"1,048",-507,-2.30 ,-309,-1.40 ,-198,-0.90 
434825,熊本県,葦北郡芦北町,"8,016","8,967","16,983","7,220",305,13,318,66,7,391,499,10,509,313,7,829,-438,-2.51 ,-247,-1.42 ,-191,-1.10 
434841,熊本県,葦北郡津奈木町,"2,145","2,400","4,545","1,929",115,8,123,27,0,150,123,7,130,89,0,219,-69,-1.50 ,-62,-1.34 ,-7,-0.15 
435007,熊本県,球磨郡,"25,298","28,454","53,752","20,834","1,440",85,"1,525",309,16,"1,850","1,909",58,"1,967",907,21,"2,895","-1,045",-1.91 ,-598,-1.09 ,-447,-0.82 
435015,熊本県,球磨郡錦町,"5,007","5,545","10,552","3,850",373,9,382,79,8,469,440,6,446,137,5,588,-119,-1.12 ,-58,-0.54 ,-61,-0.57 
435058,熊本県,球磨郡多良木町,"4,446","4,983","9,429","3,782",236,21,257,45,1,303,302,11,313,152,0,465,-162,-1.69 ,-107,-1.12 ,-55,-0.57 
435066,熊本県,球磨郡湯前町,"1,776","2,033","3,809","1,587",109,2,111,16,1,128,178,3,181,91,0,272,-144,-3.64 ,-75,-1.90 ,-69,-1.75 
435074,熊本県,球磨郡水上村,"1,021","1,145","2,166",882,42,2,44,12,1,57,67,2,69,43,0,112,-55,-2.48 ,-31,-1.40 ,-24,-1.08 
435104,熊本県,球磨郡相良村,"2,093","2,305","4,398","1,638",110,6,116,15,1,132,130,5,135,80,4,219,-87,-1.94 ,-65,-1.45 ,-22,-0.49 
435112,熊本県,球磨郡五木村,516,553,"1,069",501,18,22,40,6,0,46,50,0,50,19,0,69,-23,-2.11 ,-13,-1.19 ,-10,-0.92 
435121,熊本県,球磨郡山江村,"1,612","1,830","3,442","1,209",77,4,81,24,2,107,127,1,128,51,0,179,-72,-2.05 ,-27,-0.77 ,-45,-1.28 
435139,熊本県,球磨郡球磨村,"1,697","1,888","3,585","1,447",80,2,82,13,2,97,131,1,132,79,0,211,-114,-3.08 ,-66,-1.78 ,-48,-1.30 
435147,熊本県,球磨郡あさぎり町,"7,130","8,172","15,302","5,938",395,17,412,99,0,511,484,29,513,255,12,780,-269,-1.73 ,-156,-1.00 ,-113,-0.73 
435201,熊本県,天草郡,"3,350","3,779","7,129","3,168",156,11,167,33,0,200,206,15,221,136,4,361,-161,-2.21 ,-103,-1.41 ,-58,-0.80 
435317,熊本県,天草郡苓北町,"3,350","3,779","7,129","3,168",156,11,167,33,0,200,206,15,221,136,4,361,-161,-2.21 ,-103,-1.41 ,-58,-0.80 
440001,大分県,,"547,650","603,579","1,151,229","539,959","34,553","4,378","38,931","7,700",443,"47,074","37,833","2,492","40,325","14,675","1,063","56,063","-8,989",-0.77 ,"-6,975",-0.60 ,"-2,014",-0.17 
442011,大分県,大分市,"229,829","248,564","478,393","222,299","13,733","1,456","15,189","3,844",161,"19,194","14,585",547,"15,132","4,596",170,"19,898",-704,-0.15 ,-752,-0.16 ,48,0.01 
442020,大分県,別府市,"53,718","63,103","116,821","62,415","4,066","1,424","5,490",713,29,"6,232","4,589",812,"5,401","1,598",344,"7,343","-1,111",-0.94 ,-885,-0.75 ,-226,-0.19 
442038,大分県,中津市,"40,554","43,439","83,993","39,851","3,532",268,"3,800",630,70,"4,500","3,275",468,"3,743","1,047",61,"4,851",-351,-0.42 ,-417,-0.49 ,66,0.08 
442046,大分県,日田市,"30,717","34,173","64,890","27,396","1,619",202,"1,821",409,31,"2,261","2,099",102,"2,201",952,79,"3,232",-971,-1.47 ,-543,-0.82 ,-428,-0.65 
442054,大分県,佐伯市,"32,943","37,765","70,708","33,416","1,464",150,"1,614",362,28,"2,004","1,799",98,"1,897","1,147",59,"3,103","-1,099",-1.53 ,-785,-1.09 ,-314,-0.44 
442062,大分県,臼杵市,"18,267","19,964","38,231","17,231",827,103,930,157,3,"1,090",973,31,"1,004",611,5,"1,620",-530,-1.37 ,-454,-1.17 ,-76,-0.20 
442071,大分県,津久見市,"8,042","9,126","17,168","8,075",273,7,280,75,7,362,541,12,553,296,1,850,-488,-2.76 ,-221,-1.25 ,-267,-1.51 
442089,大分県,竹田市,"10,024","11,362","21,386","10,184",595,51,646,89,16,751,750,31,781,432,38,"1,251",-500,-2.28 ,-343,-1.57 ,-157,-0.72 
442097,大分県,豊後高田市,"10,713","11,910","22,623","10,848",821,109,930,127,7,"1,064",736,55,791,404,55,"1,250",-186,-0.82 ,-277,-1.21 ,91,0.40 
442101,大分県,杵築市,"13,965","14,908","28,873","13,458",871,41,912,138,4,"1,054","1,131",31,"1,162",447,9,"1,618",-564,-1.92 ,-309,-1.05 ,-255,-0.87 
442119,大分県,宇佐市,"26,269","29,433","55,702","26,019","1,372",189,"1,561",327,18,"1,906","1,701",113,"1,814",829,41,"2,684",-778,-1.38 ,-502,-0.89 ,-276,-0.49 
442127,大分県,豊後大野市,"16,506","18,871","35,377","16,060",929,66,995,162,9,"1,166","1,079",47,"1,126",630,28,"1,784",-618,-1.72 ,-468,-1.30 ,-150,-0.42 
442135,大分県,由布市,"16,446","17,910","34,356","15,680","1,527",175,"1,702",229,23,"1,954","1,604",70,"1,674",473,104,"2,251",-297,-0.86 ,-244,-0.70 ,-53,-0.15 
442143,大分県,国東市,"13,222","14,460","27,682","13,129",790,55,845,99,6,950,881,19,900,511,33,"1,444",-494,-1.75 ,-412,-1.46 ,-82,-0.29 
443204,大分県,東国東郡,955,"1,036","1,991",892,32,0,32,5,0,37,55,0,55,25,0,80,-43,-2.11 ,-20,-0.98 ,-23,-1.13 
443221,大分県,東国東郡姫島村,955,"1,036","1,991",892,32,0,32,5,0,37,55,0,55,25,0,80,-43,-2.11 ,-20,-0.98 ,-23,-1.13 
443409,大分県,速見郡,"13,691","14,758","28,449","12,433","1,071",41,"1,112",217,7,"1,336","1,015",28,"1,043",291,9,"1,343",-7,-0.02 ,-74,-0.26 ,67,0.24 
443417,大分県,速見郡日出町,"13,691","14,758","28,449","12,433","1,071",41,"1,112",217,7,"1,336","1,015",28,"1,043",291,9,"1,343",-7,-0.02 ,-74,-0.26 ,67,0.24 
444600,大分県,玖珠郡,"11,789","12,797","24,586","10,573","1,031",41,"1,072",117,24,"1,213","1,020",28,"1,048",386,27,"1,461",-248,-1.00 ,-269,-1.08 ,21,0.08 
444618,大分県,玖珠郡九重町,"4,440","4,902","9,342","3,903",251,12,263,46,6,315,338,9,347,145,11,503,-188,-1.97 ,-99,-1.04 ,-89,-0.93 
444626,大分県,玖珠郡玖珠町,"7,349","7,895","15,244","6,670",780,29,809,71,18,898,682,19,701,241,16,958,-60,-0.39 ,-170,-1.11 ,110,0.72 
450006,宮崎県,,"518,860","577,043","1,095,903","527,570","34,357","2,342","36,699","8,064",481,"45,244","37,274","1,377","38,651","13,789",656,"53,096","-7,852",-0.71 ,"-5,725",-0.52 ,"-2,127",-0.19 
452017,宮崎県,宮崎市,"189,954","212,678","402,632","196,861","12,997",856,"13,853","3,226",155,"17,234","13,147",454,"13,601","4,080",159,"17,840",-606,-0.15 ,-854,-0.21 ,248,0.06 
452025,宮崎県,都城市,"77,575","86,931","164,506","79,218","5,395",597,"5,992","1,339",86,"7,417","5,729",312,"6,041","2,184",119,"8,344",-927,-0.56 ,-845,-0.51 ,-82,-0.05 
452033,宮崎県,延岡市,"57,955","64,211","122,166","59,801","3,058",130,"3,188",852,47,"4,087","3,621",107,"3,728","1,636",40,"5,404","-1,317",-1.07 ,-784,-0.63 ,-533,-0.43 
452041,宮崎県,日南市,"25,023","27,778","52,801","26,675","1,310",148,"1,458",326,31,"1,815","1,588",70,"1,658",832,109,"2,599",-784,-1.46 ,-506,-0.94 ,-278,-0.52 
452050,宮崎県,小林市,"21,161","24,173","45,334","22,210","1,302",59,"1,361",309,31,"1,701","1,536",71,"1,607",673,77,"2,357",-656,-1.43 ,-364,-0.79 ,-292,-0.63 
452068,宮崎県,日向市,"29,355","31,928","61,283","29,012","1,838",85,"1,923",471,25,"2,419","2,068",69,"2,137",722,33,"2,892",-473,-0.77 ,-251,-0.41 ,-222,-0.36 
452076,宮崎県,串間市,"8,598","9,578","18,176","9,018",479,16,495,92,2,589,645,18,663,368,13,"1,044",-455,-2.44 ,-276,-1.48 ,-179,-0.96 
452084,宮崎県,西都市,"14,189","15,846","30,035","13,851",840,111,951,172,19,"1,142","1,108",33,"1,141",457,10,"1,608",-466,-1.53 ,-285,-0.93 ,-181,-0.59 
452092,宮崎県,えびの市,"9,109","10,131","19,240","9,830",657,165,822,112,10,944,916,47,963,352,5,"1,320",-376,-1.92 ,-240,-1.22 ,-136,-0.69 
453404,宮崎県,北諸県郡,"12,258","13,841","26,099","11,392","1,111",26,"1,137",235,8,"1,380","1,046",24,"1,070",268,24,"1,362",18,0.07 ,-33,-0.13 ,51,0.20 
453412,宮崎県,北諸県郡三股町,"12,258","13,841","26,099","11,392","1,111",26,"1,137",235,8,"1,380","1,046",24,"1,070",268,24,"1,362",18,0.07 ,-33,-0.13 ,51,0.20 
453609,宮崎県,西諸県郡,"4,464","4,813","9,277","4,514",225,8,233,48,5,286,276,3,279,148,5,432,-146,-1.55 ,-100,-1.06 ,-46,-0.49 
453617,宮崎県,西諸県郡高原町,"4,464","4,813","9,277","4,514",225,8,233,48,5,286,276,3,279,148,5,432,-146,-1.55 ,-100,-1.06 ,-46,-0.49 
453803,宮崎県,東諸県郡,"12,612","14,005","26,617","12,269",907,24,931,158,11,"1,100",916,26,942,373,27,"1,342",-242,-0.90 ,-215,-0.80 ,-27,-0.10 
453820,宮崎県,東諸県郡国富町,"9,132","10,167","19,299","9,019",664,13,677,104,8,789,632,20,652,263,25,940,-151,-0.78 ,-159,-0.82 ,8,0.04 
453838,宮崎県,東諸県郡綾町,"3,480","3,838","7,318","3,250",243,11,254,54,3,311,284,6,290,110,2,402,-91,-1.23 ,-56,-0.76 ,-35,-0.47 
454001,宮崎県,児湯郡,"33,572","36,569","70,141","31,945","2,847",74,"2,921",457,25,"3,403","2,939",121,"3,060",912,20,"3,992",-589,-0.83 ,-455,-0.64 ,-134,-0.19 
454010,宮崎県,児湯郡高鍋町,"9,613","10,670","20,283","9,545",941,33,974,150,8,"1,132","1,004",14,"1,018",270,9,"1,297",-165,-0.81 ,-120,-0.59 ,-45,-0.22 
454028,宮崎県,児湯郡新富町,"8,566","8,836","17,402","7,841",893,12,905,109,6,"1,020",860,36,896,203,6,"1,105",-85,-0.49 ,-94,-0.54 ,9,0.05 
454036,宮崎県,児湯郡西米良村,573,552,"1,125",575,47,0,47,3,0,50,55,0,55,23,0,78,-28,-2.43 ,-20,-1.73 ,-8,-0.69 
454044,宮崎県,児湯郡木城町,"2,394","2,787","5,181","2,255",141,1,142,36,1,179,168,0,168,84,1,253,-74,-1.41 ,-48,-0.91 ,-26,-0.49 
454052,宮崎県,児湯郡川南町,"7,438","8,204","15,642","7,017",524,18,542,96,5,643,531,59,590,189,2,781,-138,-0.87 ,-93,-0.59 ,-45,-0.29 
